iteration,id,vl,vr,px,py
3,15,0.010000,0.300000,0.765762,-1.534085
3,16,0.010000,0.300000,-1.223968,-1.038421
3,17,0.010000,0.300000,1.780276,-1.041570
3,18,0.010000,0.300000,1.695283,0.311683
3,19,0.610000,0.590000,-1.325341,-0.798270
4,0,0.010000,0.300000,-1.198753,-0.825151
4,1,0.610000,0.590000,1.100907,-1.009372
4,2,0.010000,0.300000,0.546023,1.271953
4,3,0.010000,0.300000,-0.877938,-0.093346
4,4,0.610000,0.590000,1.343622,1.578558
4,5,0.010000,0.300000,-0.568216,-0.240433
4,6,0.010000,0.300000,-1.826855,-0.346355
4,7,0.010000,0.300000,0.737776,0.703651
4,8,0.010000,0.300000,-0.026121,-0.396032
4,9,0.610000,0.590000,-1.310320,-0.413796
4,10,0.010000,0.300000,1.161195,1.035854
4,11,0.010000,0.300000,-0.620211,1.132787
4,12,0.010000,0.300000,0.298754,0.003016
4,13,0.010000,0.300000,-1.627713,1.185447
4,14,0.010000,0.300000,0.014987,-1.733708
4,15,0.010000,0.300000,0.771566,-1.519775
4,16,0.010000,0.300000,-1.238452,-1.033067
4,17,0.010000,0.300000,1.785554,-1.056082
4,18,0.010000,0.300000,1.681734,0.304275
4,19,0.010000,0.300000,-1.327254,-0.764979
5,0,0.010000,0.300000,-1.209383,-0.816649
5,1,0.610000,0.590000,1.159671,-1.010871
5,2,0.010000,0.300000,0.543811,1.287236
5,3,0.010000,0.300000,-0.865080,-0.084795
5,4,0.610000,0.590000,1.355949,1.521081
5,5,0.010000,0.300000,-0.571796,-0.255454
5,6,0.010000,0.300000,-1.823453,-0.331292
5,7,0.010000,0.300000,0.725838,0.713445
5,8,0.010000,0.300000,-0.015240,-0.406989
5,9,0.610000,0.590000,-1.314017,-0.473681
5,10,0.010000,0.300000,1.164871,1.050852
5,11,0.010000,0.300000,-0.630869,1.121613
5,12,0.010000,0.300000,0.305943,0.016682
5,13,0.010000,0.300000,-1.612831,1.181325
5,14,0.010000,0.300000,0.000254,-1.738335
5,15,0.010000,0.300000,0.773264,-1.504427
5,16,0.010000,0.300000,-1.253846,-1.031851
5,17,0.010000,0.300000,1.794575,-1.068615
5,18,0.010000,0.300000,1.670707,0.293465
5,19,0.010000,0.300000,-1.333346,-0.750063
6,0,0.010000,0.300000,-1.222463,-0.811843
6,1,0.610000,0.590000,1.219624,-1.013221
6,2,0.010000,0.300000,0.537531,1.301343
6,3,0.010000,0.300000,-0.855028,-0.073073
6,4,0.610000,0.590000,1.367726,1.462249
6,5,0.010000,0.300000,-0.571161,-0.270883
6,6,0.010000,0.300000,-1.824271,-0.315872
6,7,0.010000,0.300000,0.711687,0.719627
6,8,0.010000,0.300000,-0.001792,-0.414579
6,9,0.610000,0.590000,-1.318851,-0.533485
6,10,0.010000,0.300000,1.164335,1.066285
6,11,0.610000,0.590000,-0.647212,1.094300
6,12,0.010000,0.300000,0.309150,0.031788
6,13,0.010000,0.300000,-1.597389,1.181402
6,14,0.010000,0.300000,-0.012668,-1.746790
6,15,0.010000,0.300000,0.770729,-1.489194
6,16,0.010000,0.300000,-1.268992,-1.034862
6,17,0.010000,0.300000,1.806663,-1.078225
6,18,0.010000,0.300000,1.663031,0.280066
6,19,0.010000,0.300000,-1.341557,-0.736828
7,0,0.010000,0.300000,-1.237789,-0.811347
7,1,0.610000,0.590000,1.279522,-1.016709
7,2,0.010000,0.300000,0.527654,1.313213
7,3,0.010000,0.300000,-0.848539,-0.059060
7,4,0.610000,0.590000,1.378385,1.403204
7,5,0.010000,0.300000,-0.566357,-0.285559
7,6,0.010000,0.300000,-1.829248,-0.301254
7,7,0.010000,0.300000,0.696389,0.721731
7,8,0.010000,0.300000,0.013212,-0.418229
7,9,0.610000,0.590000,-1.324818,-0.593186
7,10,0.010000,0.300000,1.159625,1.080991
7,11,0.610000,0.590000,-0.672731,1.041345
7,12,0.010000,0.300000,0.308131,0.047196
7,13,0.010000,0.300000,-1.582549,1.185670
7,14,0.010000,0.300000,-0.022806,-1.758437
7,15,0.010000,0.300000,0.764150,-1.475224
7,16,0.010000,0.300000,-1.282749,-1.041875
7,17,0.010000,0.300000,1.820906,-1.084190
7,18,0.010000,0.300000,1.659285,0.265085
7,19,0.010000,0.300000,-1.352792,-0.726234
8,0,0.010000,0.300000,-1.247014,-0.815042
8,1,0.610000,0.590000,1.339343,-1.021333
8,2,0.010000,0.300000,0.514924,1.321953
8,3,0.010000,0.300000,-0.846101,-0.043812
8,4,0.610000,0.590000,1.387921,1.343968
8,5,0.010000,0.300000,-0.557747,-0.298378
8,6,0.010000,0.300000,-1.838009,-0.288538
8,7,0.010000,0.300000,0.681095,0.719601
8,8,0.010000,0.300000,0.028644,-0.417665
8,9,0.610000,0.590000,-1.340574,-0.616312
8,10,0.010000,0.300000,1.151097,1.093865
8,11,0.610000,0.590000,-0.699516,0.987656
8,12,0.010000,0.300000,0.302965,0.061748
8,13,0.010000,0.300000,-1.569426,1.193810
8,14,0.010000,0.300000,-0.029399,-1.772401
8,15,0.010000,0.300000,0.754023,-1.463566
8,16,0.010000,0.300000,-1.294084,-1.052362
8,17,0.010000,0.300000,1.836234,-1.086060
8,18,0.010000,0.300000,1.659750,0.249650
8,19,0.010000,0.300000,-1.371066,-0.748819
9,0,0.010000,0.300000,-1.260363,-0.822711
9,1,0.610000,0.590000,1.399065,-1.027090
9,2,0.010000,0.300000,0.500298,1.326906
9,3,0.010000,0.300000,-0.847897,-0.028475
9,4,0.010000,0.300000,1.394585,1.301360
9,5,0.010000,0.300000,-0.545978,-0.308375
9,6,0.010000,0.300000,-1.849895,-0.278680
9,7,0.010000,0.300000,0.666955,0.713395
9,8,0.610000,0.590000,0.059411,-0.409512
9,9,0.610000,0.590000,-1.356687,-0.639078
9,10,0.010000,0.300000,1.139393,1.103938
9,11,0.010000,0.300000,-0.718941,0.949153
9,12,0.010000,0.300000,0.294040,0.074350
9,13,0.010000,0.300000,-1.559009,1.205209
9,14,0.010000,0.300000,-0.031950,-1.787631
9,15,0.010000,0.300000,0.741110,-1.455098
9,16,0.010000,0.300000,-1.302144,-1.065534
9,17,0.010000,0.300000,1.851494,-1.083696
9,18,0.010000,0.300000,1.664390,0.234922
9,19,0.010000,0.300000,-1.391093,-0.770631
10,0,0.010000,0.300000,-1.271195,-0.833716
10,1,0.610000,0.590000,1.458667,-1.033980
10,2,0.010000,0.300000,0.484876,1.327699
10,3,0.010000,0.300000,-0.853793,-0.014203
10,4,0.010000,0.300000,1.399984,1.285696
10,5,0.010000,0.300000,-0.531936,-0.314799
10,6,0.010000,0.300000,-1.864012,-0.272423
10,7,0.010000,0.300000,0.655032,0.703581
10,8,0.610000,0.590000,0.114647,-0.389400
10,9,0.010000,0.300000,-1.362647,-0.655946
10,10,0.010000,0.300000,1.125392,1.110451
10,11,0.010000,0.300000,-0.723686,0.933278
10,12,0.010000,0.300000,0.282026,0.084052
10,13,0.010000,0.300000,-1.552081,1.219010
10,14,0.010000,0.300000,-0.030268,-1.802981
10,15,0.010000,0.300000,0.726382,-1.450456
10,16,0.010000,0.300000,-1.306322,-1.080400
10,17,0.010000,0.300000,1.865538,-1.077275
10,18,0.010000,0.300000,1.672858,0.222008
10,19,0.010000,0.300000,-1.407243,-0.784451
11,0,0.010000,0.300000,-1.278630,-0.847250
11,1,0.010000,0.300000,1.501484,-1.039125
11,2,0.010000,0.300000,0.469819,1.324273
11,3,0.010000,0.300000,-0.863345,-0.002069
11,4,0.010000,0.300000,1.409071,1.273210
11,5,0.010000,0.300000,-0.516676,-0.317166
11,6,0.010000,0.300000,-1.879299,-0.270236
11,7,0.010000,0.300000,0.646224,0.690898
11,8,0.610000,0.590000,0.171301,-0.369646
11,9,0.010000,0.300000,-1.361773,-0.671247
11,10,0.010000,0.300000,1.110148,1.112916
11,11,0.010000,0.300000,-0.723581,0.917836
11,12,0.010000,0.300000,0.267829,0.090126
11,13,0.010000,0.300000,-1.549162,1.234173
11,14,0.010000,0.300000,-0.024478,-1.817296
11,15,0.010000,0.300000,0.710947,-1.449991
11,16,0.010000,0.300000,-1.306303,-1.095842
11,17,0.010000,0.300000,1.877309,-1.067280
11,18,0.010000,0.300000,1.684515,0.211881
11,19,0.010000,0.300000,-1.421499,-0.793567
12,0,0.010000,0.300000,-1.282109,-0.862296
12,1,0.010000,0.300000,1.518026,-1.038177
12,2,0.610000,0.590000,0.441108,1.310534
12,3,0.010000,0.300000,-0.875834,0.007013
12,4,0.010000,0.300000,1.421208,1.263663
12,5,0.010000,0.300000,-0.501347,-0.315298
12,6,0.010000,0.300000,-1.880839,-0.269848
12,7,0.010000,0.300000,0.641194,0.676298
12,8,0.610000,0.590000,0.228320,-0.350971
12,9,0.010000,0.300000,-1.356741,-0.685846
12,10,0.010000,0.300000,1.094807,1.111147
12,11,0.010000,0.300000,-0.719286,0.903004
12,12,0.010000,0.300000,0.252515,0.092114
12,13,0.010000,0.300000,-1.550473,1.249559
12,14,0.010000,0.300000,-0.015017,-1.829501
12,15,0.010000,0.300000,0.695966,-1.453737
12,16,0.010000,0.300000,-1.302090,-1.110698
12,17,0.010000,0.300000,1.880147,-1.054867
12,18,0.010000,0.300000,1.698486,0.205302
12,19,0.010000,0.300000,-1.434044,-0.802786
13,0,0.010000,0.300000,-1.281369,-0.877720
13,1,0.010000,0.300000,1.532508,-1.032818
13,2,0.610000,0.590000,0.390582,1.280490
13,3,0.010000,0.300000,-0.890320,0.012360
13,4,0.010000,0.300000,1.435482,1.257773
13,5,0.010000,0.300000,-0.487103,-0.309337
13,6,0.010000,0.300000,-1.880839,-0.273419
13,7,0.010000,0.300000,0.640319,0.660881
13,8,0.610000,0.590000,0.285682,-0.333381
13,9,0.010000,0.300000,-1.347932,-0.698529
13,10,0.010000,0.300000,1.080525,1.105276
13,11,0.010000,0.300000,-0.711122,0.889896
13,12,0.010000,0.300000,0.237238,0.089866
13,13,0.010000,0.300000,-1.555915,1.264011
13,14,0.010000,0.300000,-0.002596,-1.838675
13,15,0.010000,0.300000,0.682567,-1.461411
13,16,0.010000,0.300000,-1.294000,-1.123851
13,17,0.010000,0.300000,1.880147,-1.040747
13,18,0.010000,0.300000,1.713718,0.202766
13,19,0.010000,0.300000,-1.443705,-0.814832
14,0,0.010000,0.300000,-1.276466,-0.892363
14,1,0.010000,0.300000,1.544990,-1.023726
14,2,0.610000,0.590000,0.338596,1.250534
14,3,0.010000,0.300000,-0.905715,0.013571
14,4,0.010000,0.300000,1.450820,1.255982
14,5,0.010000,0.300000,-0.475014,-0.299729
14,6,0.010000,0.300000,-1.880839,-0.281099
14,7,0.010000,0.300000,0.643666,0.645806
14,8,0.610000,0.590000,0.343368,-0.316882
14,9,0.010000,0.300000,-1.336008,-0.708341
14,10,0.010000,0.300000,1.068374,1.095746
14,11,0.010000,0.300000,-0.699704,0.879500
14,12,0.010000,0.300000,0.223145,0.083553
14,13,0.010000,0.300000,-1.565078,1.276440
14,14,0.010000,0.300000,0.011851,-1.844130
14,15,0.010000,0.300000,0.671756,-1.472438
14,16,0.010000,0.300000,-1.282640,-1.134311
14,17,0.010000,0.300000,1.880147,-1.025356
14,18,0.010000,0.300000,1.729066,0.204463
14,19,0.010000,0.300000,-1.449731,-0.829050
15,0,0.010000,0.300000,-1.267769,-0.905123
15,1,0.010000,0.300000,1.554532,-1.011585
15,2,0.010000,0.300000,0.301134,1.229171
15,3,0.010000,0.300000,-0.920859,0.010554
15,4,0.010000,0.300000,1.466067,1.258425
15,5,0.010000,0.300000,-0.465989,-0.287198
15,6,0.010000,0.300000,-1.880839,-0.292380
15,7,0.010000,0.300000,0.650983,0.632207
15,8,0.010000,0.300000,0.384884,-0.305210
15,9,0.010000,0.300000,-1.321867,-0.714545
15,10,0.010000,0.300000,1.059270,1.083273
15,11,0.010000,0.300000,-0.685891,0.872596
15,12,0.010000,0.300000,0.211298,0.073648
15,13,0.010000,0.300000,-1.577274,1.285912
15,14,0.010000,0.300000,0.027236,-1.845455
15,15,0.010000,0.300000,0.664348,-1.485987
15,16,0.610000,0.590000,-1.255044,-1.150171
15,17,0.010000,0.300000,1.876537,-1.010338
15,18,0.010000,0.300000,1.743376,0.210267
15,19,0.010000,0.300000,-1.451667,-0.844370
16,0,0.010000,0.300000,-1.255933,-0.915041
16,1,0.010000,0.300000,1.560416,-0.997308
16,2,0.010000,0.300000,0.288409,1.218560
16,3,0.010000,0.300000,-0.934614,0.003535
16,4,0.010000,0.300000,1.480077,1.264919
16,5,0.010000,0.300000,-0.460709,-0.272687
16,6,0.010000,0.300000,-1.880839,-0.306331
16,7,0.010000,0.300000,0.661718,0.621108
16,8,0.010000,0.300000,0.399797,-0.297990
16,9,0.010000,0.300000,-1.306572,-0.716674
16,10,0.010000,0.300000,1.053897,1.068796
16,11,0.010000,0.300000,-0.670722,0.869705
16,12,0.010000,0.300000,0.202588,0.060897
16,13,0.010000,0.300000,-1.591584,1.291715
16,14,0.010000,0.300000,0.042402,-1.842550
16,15,0.010000,0.300000,0.660899,-1.501039
16,16,0.610000,0.590000,-1.201649,-1.174757
16,17,0.010000,0.300000,1.869013,-0.996852
16,18,0.010000,0.300000,1.755571,0.219740
16,19,0.010000,0.300000,-1.449368,-0.859640
17,0,0.010000,0.300000,-1.241847,-0.921370
17,1,0.010000,0.300000,1.562200,-0.981969
17,2,0.010000,0.300000,0.279965,1.205630
17,3,0.010000,0.300000,-0.945945,-0.006956
17,4,0.010000,0.300000,1.491796,1.274975
17,5,0.010000,0.300000,-0.459570,-0.257287
17,6,0.010000,0.300000,-1.880839,-0.321674
17,7,0.010000,0.300000,0.675066,0.613343
17,8,0.010000,0.300000,0.411116,-0.287486
17,9,0.010000,0.300000,-1.291275,-0.714567
17,10,0.010000,0.300000,1.052659,1.053404
17,11,0.010000,0.300000,-0.655338,0.871044
17,12,0.010000,0.300000,0.197669,0.046260
17,13,0.010000,0.300000,-1.606932,1.293412
17,14,0.010000,0.300000,0.056209,-1.835634
17,15,0.010000,0.300000,0.661670,-1.516462
17,16,0.610000,0.590000,-1.147498,-1.200594
17,17,0.010000,0.300000,1.858109,-0.985919
17,18,0.010000,0.300000,1.764734,0.232170
17,19,0.010000,0.300000,-1.443007,-0.873711
18,0,0.010000,0.300000,-1.226572,-0.923634
18,1,0.010000,0.300000,1.559750,-0.966723
18,2,0.010000,0.300000,0.275352,1.190894
18,3,0.610000,0.590000,-0.963951,-0.033202
18,4,0.010000,0.300000,1.500342,1.287837
18,5,0.010000,0.300000,-0.462657,-0.242157
18,6,0.010000,0.300000,-1.877475,-0.336758
18,7,0.010000,0.300000,0.690021,0.609496
18,8,0.010000,0.300000,0.419155,-0.274301
18,9,0.010000,0.300000,-1.277125,-0.708384
18,10,0.010000,0.300000,1.055649,1.038254
18,11,0.010000,0.300000,-0.640897,0.876512
18,12,0.010000,0.300000,0.196912,0.030836
18,13,0.010000,0.300000,-1.622165,1.290875
18,14,0.010000,0.300000,0.067617,-1.825227
18,15,0.010000,0.300000,0.666601,-1.531095
18,16,0.610000,0.590000,-1.093847,-1.227454
18,17,0.010000,0.300000,1.844644,-0.978359
18,18,0.010000,0.300000,1.770175,0.246622
18,19,0.010000,0.300000,-1.433062,-0.885524
19,0,0.010000,0.300000,-1.211257,-0.921662
19,1,0.010000,0.300000,1.553250,-0.952716
19,2,0.010000,0.300000,0.274916,1.175458
19,3,0.610000,0.590000,-0.992708,-0.084472
19,4,0.010000,0.300000,1.505072,1.302537
19,5,0.010000,0.300000,-0.469739,-0.228435
19,6,0.010000,0.300000,-1.870232,-0.350396
19,7,0.010000,0.300000,0.705459,0.609857
19,8,0.010000,0.300000,0.423311,-0.259429
19,9,0.010000,0.300000,-1.265187,-0.698589
19,10,0.010000,0.300000,1.062643,1.024487
19,11,0.010000,0.300000,-0.628484,0.885698
19,12,0.010000,0.300000,0.200374,0.015787
19,13,0.010000,0.300000,-1.636134,1.284294
19,14,0.010000,0.300000,0.075769,-1.812112
19,15,0.010000,0.300000,0.675323,-1.543838
19,16,0.610000,0.590000,-1.040715,-1.255328
19,17,0.010000,0.300000,1.829632,-0.974741
19,18,0.010000,0.300000,1.771484,0.262008
19,19,0.010000,0.300000,-1.420282,-0.894192
20,0,0.610000,0.590000,-1.181364,-0.910732
20,1,0.010000,0.300000,1.543189,-0.941001
20,2,0.010000,0.300000,0.278690,1.160484
20,3,0.010000,0.300000,-1.013774,-0.122101
20,4,0.010000,0.300000,1.505631,1.317969
20,5,0.010000,0.300000,-0.480283,-0.217152
20,6,0.010000,0.300000,-1.859555,-0.361552
20,7,0.010000,0.300000,0.720218,0.614399
20,8,0.010000,0.300000,0.423269,-0.243987
20,9,0.010000,0.300000,-1.256360,-0.685918
20,10,0.010000,0.300000,1.073115,1.013138
20,11,0.010000,0.300000,-0.619034,0.897911
20,12,0.010000,0.300000,0.207794,0.002245
20,13,0.010000,0.300000,-1.647791,1.274166
20,14,0.010000,0.300000,0.080051,-1.797276
20,15,0.010000,0.300000,0.687179,-1.553732
20,16,0.610000,0.590000,-0.988122,-1.284204
20,17,0.010000,0.300000,1.814201,-0.975338
20,18,0.610000,0.590000,1.767118,0.293536
20,19,0.010000,0.300000,-1.405628,-0.899061
21,0,0.610000,0.590000,-1.128196,-0.885657
21,1,0.010000,0.300000,1.530324,-0.932461
21,2,0.010000,0.300000,0.286390,1.147099
21,3,0.010000,0.300000,-1.019199,-0.137757
21,4,0.010000,0.300000,1.501976,1.332972
21,5,0.010000,0.300000,-0.493495,-0.209159
21,6,0.010000,0.300000,-1.846250,-0.369389
21,7,0.010000,0.300000,0.733188,0.622779
21,8,0.010000,0.300000,0.419033,-0.229137
21,9,0.010000,0.300000,-1.251307,-0.671327
21,10,0.010000,0.300000,1.086275,1.005060
21,11,0.010000,0.300000,-0.613257,0.912231
21,12,0.010000,0.300000,0.218615,-0.008772
21,13,0.010000,0.300000,-1.656258,1.261252
21,14,0.010000,0.300000,0.080142,-1.781834
21,15,0.010000,0.300000,0.701277,-1.560033
21,16,0.610000,0.590000,-0.936087,-1.314073
21,17,0.010000,0.300000,1.799513,-0.980105
21,18,0.610000,0.590000,1.753845,0.350802
21,19,0.010000,0.300000,-1.390202,-0.899766
22,0,0.610000,0.590000,-1.073584,-0.860810
22,1,0.010000,0.300000,1.515622,-0.927737
22,2,0.010000,0.300000,0.297437,1.136309
22,3,0.010000,0.300000,-1.019761,-0.153189
22,4,0.010000,0.300000,1.494382,1.346418
22,5,0.010000,0.300000,-0.508382,-0.205056
22,6,0.010000,0.300000,-1.831315,-0.373315
22,7,0.010000,0.300000,0.743393,0.634368
22,8,0.010000,0.300000,0.410922,-0.215997
22,9,0.010000,0.300000,-1.250408,-0.655911
22,10,0.010000,0.300000,1.101136,1.000862
22,11,0.010000,0.300000,-0.611589,0.927583
22,12,0.010000,0.300000,0.232021,-0.016435
22,13,0.010000,0.300000,-1.660898,1.246524
22,14,0.010000,0.300000,0.076033,-1.766949
22,15,0.010000,0.300000,0.716556,-1.562267
22,16,0.610000,0.590000,-0.884627,-1.344924
22,17,0.010000,0.300000,1.786673,-0.988683
22,18,0.610000,0.590000,1.741100,0.409431
22,19,0.010000,0.300000,-1.375165,-0.896253
23,0,0.610000,0.590000,-1.018510,-0.837002
23,1,0.010000,0.300000,1.500190,-0.927185
23,2,0.010000,0.300000,0.311000,1.128927
23,3,0.010000,0.300000,-1.016109,-0.168193
23,4,0.010000,0.300000,1.483421,1.357295
23,5,0.010000,0.300000,-0.523824,-0.205152
23,6,0.010000,0.300000,-1.815876,-0.373037
23,7,0.010000,0.300000,0.750066,0.648294
23,8,0.010000,0.300000,0.399547,-0.205554
23,9,0.010000,0.300000,-1.253731,-0.640831
23,10,0.010000,0.300000,1.116578,1.000859
23,11,0.010000,0.300000,-0.614154,0.942810
23,12,0.010000,0.300000,0.247005,-0.020167
23,13,0.010000,0.300000,-1.661361,1.231089
23,14,0.010000,0.300000,0.068035,-1.753740
23,15,0.010000,0.300000,0.731868,-1.560266
23,16,0.610000,0.590000,-0.833762,-1.376746
23,17,0.010000,0.300000,1.776646,-1.000427
23,18,0.610000,0.590000,1.729469,0.468292
23,19,0.010000,0.300000,-1.361648,-0.888787
24,0,0.610000,0.590000,-0.962995,-0.814245
24,1,0.010000,0.300000,1.485188,-0.930847
24,2,0.010000,0.300000,0.326059,1.125507
24,3,0.010000,0.300000,-1.008518,-0.181640
24,4,0.010000,0.300000,1.469917,1.364785
24,5,0.010000,0.300000,-0.538659,-0.209440
24,6,0.010000,0.300000,-1.801093,-0.368575
24,7,0.010000,0.300000,0.752705,0.663509
24,8,0.010000,0.300000,0.385762,-0.198595
24,9,0.010000,0.300000,-1.261027,-0.627221
24,10,0.010000,0.300000,1.131440,1.005051
24,11,0.010000,0.300000,-0.620759,0.956768
24,12,0.010000,0.300000,0.262440,-0.019688
24,13,0.010000,0.300000,-1.657614,1.216108
24,14,0.010000,0.300000,0.056749,-1.743200
24,15,0.610000,0.590000,0.761740,-1.549276
24,16,0.610000,0.590000,-0.783510,-1.409528
24,17,0.010000,0.300000,1.770187,-1.014453
24,18,0.610000,0.590000,1.718957,0.527363
24,19,0.010000,0.300000,-1.350667,-0.877929
25,0,0.610000,0.590000,-0.907058,-0.792544
25,1,0.010000,0.300000,1.471746,-0.938446
25,2,0.010000,0.300000,0.341480,1.126306
25,3,0.010000,0.300000,-0.997559,-0.192519
25,4,0.010000,0.300000,1.454886,1.368324
25,5,0.610000,0.590000,-0.566531,-0.224808
25,6,0.010000,0.300000,-1.788078,-0.360263
25,7,0.010000,0.300000,0.751110,0.678868
25,8,0.010000,0.300000,0.370605,-0.195642
25,9,0.010000,0.300000,-1.271745,-0.616104
25,10,0.010000,0.300000,1.144604,1.013124
25,11,0.010000,0.300000,-0.630908,0.968407
25,12,0.010000,0.300000,0.277164,-0.015034
25,13,0.010000,0.300000,-1.649938,1.202710
25,14,0.010000,0.300000,0.043025,-1.736123
25,15,0.610000,0.590000,0.814858,-1.524097
25,16,0.610000,0.590000,-0.733889,-1.443257
25,17,0.010000,0.300000,1.767782,-1.029707
25,18,0.610000,0.590000,1.709567,0.586623
25,19,0.010000,0.300000,-1.343050,-0.864497
26,0,0.010000,0.300000,-0.866782,-0.777127
26,1,0.010000,0.300000,1.460873,-0.949412
26,2,0.010000,0.300000,0.356104,1.131266
26,3,0.010000,0.300000,-0.984056,-0.200012
26,4,0.010000,0.300000,1.439459,1.367647
26,5,0.010000,0.300000,-0.596168,-0.244142
26,6,0.010000,0.300000,-1.777811,-0.348729
26,7,0.010000,0.300000,0.745403,0.693217
26,8,0.010000,0.300000,0.355215,-0.196919
26,9,0.010000,0.300000,-1.285081,-0.608319
26,10,0.010000,0.300000,1.155079,1.024469
26,11,0.010000,0.300000,-0.643837,0.976850
26,12,0.010000,0.300000,0.290069,-0.006555
26,13,0.010000,0.300000,-1.638910,1.191900
26,14,0.010000,0.300000,0.027893,-1.733041
26,15,0.610000,0.590000,0.869420,-1.499141
26,16,0.610000,0.590000,-0.684917,-1.477921
26,17,0.010000,0.300000,1.769611,-1.045040
26,18,0.610000,0.590000,1.701304,0.646050
26,19,0.610000,0.590000,-1.333846,-0.834028
27,0,0.010000,0.300000,-0.852591,-0.768575
27,1,0.010000,0.300000,1.453389,-0.962919
27,2,0.010000,0.300000,0.368830,1.140012
27,3,0.010000,0.300000,-0.969026,-0.203554
27,4,0.010000,0.300000,1.424796,1.362804
27,5,0.010000,0.300000,-0.606732,-0.255427
27,6,0.010000,0.300000,-1.771063,-0.334839
27,7,0.010000,0.300000,0.736012,0.705475
27,8,0.010000,0.300000,0.340752,-0.202329
27,9,0.010000,0.300000,-1.300030,-0.604449
27,10,0.010000,0.300000,1.162079,1.038234
27,11,0.010000,0.300000,-0.658574,0.981463
27,12,0.010000,0.300000,0.300186,0.005112
27,13,0.010000,0.300000,-1.625360,1.184493
27,14,0.010000,0.300000,0.012494,-1.734186
27,15,0.610000,0.590000,0.924447,-1.475226
27,16,0.610000,0.590000,-0.636611,-1.513508
27,17,0.010000,0.300000,1.775537,-1.059299
27,18,0.610000,0.590000,1.694170,0.705624
27,19,0.610000,0.590000,-1.321984,-0.776454
28,0,0.010000,0.300000,-0.842279,-0.757080
28,1,0.010000,0.300000,1.449856,-0.977951
28,2,0.010000,0.300000,0.378702,1.151886
28,3,0.010000,0.300000,-0.953599,-0.202880
28,4,0.010000,0.300000,1.412001,1.354159
28,5,0.010000,0.300000,-0.613903,-0.269103
28,6,0.010000,0.300000,-1.768344,-0.319639
28,7,0.010000,0.300000,0.723644,0.714721
28,8,0.010000,0.300000,0.328302,-0.211464
28,9,0.010000,0.300000,-1.317611,-0.600079
28,10,0.010000,0.300000,1.165075,1.053382
28,11,0.010000,0.300000,-0.674010,0.981899
28,12,0.010000,0.300000,0.306752,0.019088
28,13,0.010000,0.300000,-1.610308,1.181046
28,14,0.010000,0.300000,-0.002016,-1.739472
28,15,0.610000,0.590000,0.979918,-1.452359
