iteration,id,vl,vr,px,py
3,15,0.300000,0.700000,0.787042,-1.505795
3,16,0.300000,0.700000,-1.252910,-1.018037
3,17,0.300000,0.700000,1.783430,-1.076830
3,18,0.610000,0.590000,1.656521,0.303142
3,19,0.300000,0.700000,-1.326658,-0.779087
4,0,0.300000,0.700000,-1.214842,-0.784851
4,1,0.300000,0.700000,1.152043,-1.014370
4,2,0.300000,0.700000,0.558305,1.338610
4,3,0.300000,0.700000,-0.812453,-0.075862
4,4,0.300000,0.700000,1.350758,1.527676
4,5,0.300000,0.700000,-0.604213,-0.297863
4,6,0.300000,0.700000,-1.791539,-0.288503
4,7,0.300000,0.700000,0.701896,0.761154
4,8,0.300000,0.700000,0.003724,-0.456887
4,9,0.300000,0.700000,-1.305404,-0.430094
4,10,0.300000,0.700000,1.197559,1.093053
4,11,0.300000,0.700000,-0.680233,1.101300
4,12,0.300000,0.700000,0.347856,0.049739
4,13,0.300000,0.700000,-1.571624,1.147393
4,14,0.300000,0.700000,-0.052777,-1.732241
4,15,0.300000,0.700000,0.800198,-1.458340
4,16,0.300000,0.700000,-1.300754,-1.006374
4,17,0.300000,0.700000,1.805455,-1.120874
4,18,0.610000,0.590000,1.600585,0.281441
4,19,0.300000,0.700000,-1.346020,-0.733756
5,0,0.010000,0.300000,-1.235844,-0.765344
5,1,0.300000,0.700000,1.196776,-0.993780
5,2,0.300000,0.700000,0.540820,1.384646
5,3,0.300000,0.700000,-0.778360,-0.040327
5,4,0.300000,0.700000,1.381266,1.489020
5,5,0.300000,0.700000,-0.604936,-0.347103
5,6,0.300000,0.700000,-1.791398,-0.239258
5,7,0.300000,0.700000,0.657941,0.783358
5,8,0.300000,0.700000,0.045192,-0.483447
5,9,0.300000,0.700000,-1.290493,-0.477223
5,10,0.300000,0.700000,1.198598,1.142287
5,11,0.610000,0.590000,-0.709177,1.053880
5,12,0.300000,0.700000,0.360754,0.097265
5,13,0.300000,0.700000,-1.522443,1.144886
5,14,0.300000,0.700000,-0.095426,-1.756860
5,15,0.300000,0.700000,0.794837,-1.409388
5,16,0.300000,0.700000,-1.349514,-1.013265
5,17,0.300000,0.700000,1.842230,-1.153626
5,18,0.300000,0.700000,1.551986,0.263286
5,19,0.300000,0.700000,-1.380577,-0.698673
6,0,0.300000,0.700000,-1.267234,-0.760914
6,1,0.300000,0.700000,1.230699,-0.958083
6,2,0.300000,0.700000,0.507524,1.420929
6,3,0.300000,0.700000,-0.759857,0.005310
6,4,0.300000,0.700000,1.423924,1.464416
6,5,0.300000,0.700000,-0.587367,-0.393107
6,6,0.300000,0.700000,-1.809510,-0.193465
6,7,0.300000,0.700000,0.608888,0.787697
6,8,0.300000,0.700000,0.093549,-0.492754
6,9,0.300000,0.700000,-1.260104,-0.515973
6,10,0.300000,0.700000,1.181324,1.188402
6,11,0.610000,0.590000,-0.732990,0.998809
6,12,0.300000,0.700000,0.355129,0.146187
6,13,0.300000,0.700000,-1.475833,1.160777
6,14,0.300000,0.700000,-0.125919,-1.795528
6,15,0.300000,0.700000,0.771723,-1.365905
6,16,0.300000,0.700000,-1.392252,-1.037730
6,17,0.300000,0.700000,1.883658,-1.170763
6,18,0.300000,0.700000,1.511137,0.235450
6,19,0.300000,0.700000,-1.425673,-0.678888
7,0,0.300000,0.700000,-1.315616,-0.770352
7,1,0.010000,0.300000,1.248628,-0.929846
7,2,0.300000,0.700000,0.463156,1.442296
7,3,0.300000,0.700000,-0.759577,0.054554
7,4,0.300000,0.700000,1.472661,1.457367
7,5,0.300000,0.700000,-0.554005,-0.429328
7,6,0.300000,0.700000,-1.843297,-0.157640
7,7,0.010000,0.300000,0.575627,0.784161
7,8,0.300000,0.700000,0.141914,-0.483485
7,9,0.300000,0.700000,-1.217522,-0.540707
7,10,0.300000,0.700000,1.148194,1.224837
7,11,0.610000,0.590000,-0.757614,0.944096
7,12,0.300000,0.700000,0.331780,0.189544
7,13,0.300000,0.700000,-1.438426,1.192804
7,14,0.300000,0.700000,-0.139918,-1.842741
7,15,0.300000,0.700000,0.734145,-1.334078
7,16,0.300000,0.700000,-1.422886,-1.076287
7,17,0.300000,0.700000,1.883658,-1.181058
7,18,0.300000,0.700000,1.482765,0.195200
7,19,0.300000,0.700000,-1.474889,-0.677217
8,0,0.300000,0.700000,-1.357160,-0.796793
8,1,0.300000,0.700000,1.250314,-0.898190
8,2,0.010000,0.300000,0.430787,1.450721
8,3,0.300000,0.700000,-0.777561,0.100397
8,4,0.300000,0.700000,1.520543,1.468874
8,5,0.300000,0.700000,-0.509598,-0.450613
8,6,0.300000,0.700000,-1.883209,-0.136549
8,7,0.610000,0.590000,0.549468,0.766101
8,8,0.300000,0.700000,0.183403,-0.456957
8,9,0.300000,0.700000,-1.168806,-0.547906
8,10,0.300000,0.700000,1.103924,1.246406
8,11,0.610000,0.590000,-0.783272,0.889860
8,12,0.300000,0.700000,0.294030,0.221167
8,13,0.300000,0.700000,-1.415546,1.236411
8,14,0.300000,0.700000,-0.136116,-1.881990
8,15,0.300000,0.700000,0.687450,-1.318438
8,16,0.300000,0.700000,-1.437056,-1.123449
8,17,0.300000,0.700000,1.883658,-1.179424
8,18,0.300000,0.700000,1.471322,0.147303
8,19,0.300000,0.700000,-1.521223,-0.693898
9,0,0.300000,0.700000,-1.385953,-0.836743
9,1,0.300000,0.700000,1.236710,-0.850810
9,2,0.300000,0.700000,0.400134,1.442636
9,3,0.300000,0.700000,-0.811248,0.136317
9,4,0.300000,0.700000,1.560754,1.497301
9,5,0.300000,0.700000,-0.460465,-0.453933
9,6,0.300000,0.700000,-1.883209,-0.122064
9,7,0.610000,0.590000,0.504429,0.728353
9,8,0.300000,0.700000,0.212113,-0.416948
9,9,0.300000,0.700000,-1.120890,-0.536546
9,10,0.300000,0.700000,1.054814,1.250040
9,11,0.610000,0.590000,-0.809955,0.836121
9,12,0.300000,0.700000,0.247251,0.236554
9,13,0.300000,0.700000,-1.410448,1.285391
9,14,0.300000,0.700000,-0.124273,-1.881990
9,15,0.300000,0.700000,0.638283,-1.321209
9,16,0.300000,0.700000,-1.432746,-1.172504
9,17,0.300000,0.700000,1.883658,-1.161592
9,18,0.300000,0.700000,1.478438,0.098575
9,19,0.300000,0.700000,-1.558080,-0.726556
10,0,0.300000,0.700000,-1.397898,-0.884517
10,1,0.300000,0.700000,1.206761,-0.811720
10,2,0.300000,0.700000,0.359194,1.415181
10,3,0.300000,0.700000,-0.855845,0.157201
10,4,0.300000,0.700000,1.587573,1.538602
10,5,0.300000,0.700000,-0.413599,-0.438814
10,6,0.300000,0.700000,-1.883209,-0.119274
10,7,0.610000,0.590000,0.457925,0.690442
10,8,0.300000,0.700000,0.223958,-0.369149
10,9,0.300000,0.700000,-1.080591,-0.508243
10,10,0.300000,0.700000,1.007852,1.235222
10,11,0.610000,0.590000,-0.837652,0.782897
10,12,0.300000,0.700000,0.198100,0.233517
10,13,0.300000,0.700000,-1.423858,1.332775
10,14,0.300000,0.700000,-0.099766,-1.881990
10,15,0.300000,0.700000,0.593641,-1.341997
10,16,0.300000,0.700000,-1.410569,-1.216473
10,17,0.300000,0.700000,1.883658,-1.125199
10,18,0.300000,0.700000,1.503099,0.055950
10,19,0.300000,0.700000,-1.580216,-0.770545
11,0,0.300000,0.700000,-1.391294,-0.933317
11,1,0.300000,0.700000,1.164461,-0.786505
11,2,0.300000,0.700000,0.331147,1.374703
11,3,0.300000,0.700000,-0.905005,0.160078
11,4,0.300000,0.700000,1.597184,1.586900
11,5,0.300000,0.700000,-0.375668,-0.407409
11,6,0.300000,0.700000,-1.883209,-0.132439
11,7,0.610000,0.590000,0.410710,0.653419
11,8,0.300000,0.700000,0.217252,-0.320363
11,9,0.300000,0.700000,-1.053645,-0.467025
11,10,0.300000,0.700000,0.969720,1.204061
11,11,0.610000,0.590000,-0.866355,0.730209
11,12,0.010000,0.300000,0.165741,0.225051
11,13,0.300000,0.700000,-1.453868,1.371819
11,14,0.300000,0.700000,-0.059150,-1.881990
11,15,0.300000,0.700000,0.559877,-1.377845
11,16,0.300000,0.700000,-1.373682,-1.249098
11,17,0.010000,0.300000,1.882848,-1.097328
11,18,0.300000,0.700000,1.541797,0.025495
11,19,0.300000,0.700000,-1.584480,-0.819605
12,0,0.300000,0.700000,-1.367082,-0.976198
12,1,0.610000,0.590000,1.109647,-0.777459
12,2,0.300000,0.700000,0.320092,1.326715
12,3,0.300000,0.700000,-0.951734,0.144537
12,4,0.300000,0.700000,1.588218,1.635322
12,5,0.300000,0.700000,-0.352070,-0.364187
12,6,0.300000,0.700000,-1.883209,-0.164209
12,7,0.610000,0.590000,0.362801,0.617300
12,8,0.300000,0.700000,0.192950,-0.277532
12,9,0.300000,0.700000,-1.043886,-0.418757
12,10,0.610000,0.590000,0.942518,1.155620
12,11,0.610000,0.590000,-0.896052,0.678075
12,12,0.300000,0.700000,0.142948,0.203019
12,13,0.300000,0.700000,-1.496208,1.396967
12,14,0.300000,0.700000,-0.010185,-1.875628
12,15,0.300000,0.700000,0.541796,-1.423650
12,16,0.300000,0.700000,-1.327333,-1.265736
12,17,0.010000,0.300000,1.877621,-1.082804
12,18,0.300000,0.700000,1.589023,0.011542
12,19,0.010000,0.300000,-1.580892,-0.852861
13,0,0.300000,0.700000,-1.328706,-1.007058
13,1,0.610000,0.590000,1.049665,-0.776038
13,2,0.300000,0.700000,0.327601,1.278047
13,3,0.300000,0.700000,-0.989380,0.112792
13,4,0.300000,0.700000,1.561951,1.676976
13,5,0.300000,0.700000,-0.346164,-0.315298
13,6,0.300000,0.700000,-1.882991,-0.212414
13,7,0.610000,0.590000,0.314216,0.582095
13,8,0.300000,0.700000,0.154510,-0.246752
13,9,0.300000,0.700000,-1.052703,-0.370308
13,10,0.300000,0.700000,0.923540,1.107334
13,11,0.300000,0.700000,-0.922481,0.633432
13,12,0.300000,0.700000,0.120642,0.159060
13,13,0.300000,0.700000,-1.544851,1.404641
13,14,0.300000,0.700000,0.034820,-1.855638
13,15,0.300000,0.700000,0.541970,-1.472894
13,16,0.300000,0.700000,-1.278118,-1.264019
13,17,0.300000,0.700000,1.860122,-1.056314
13,18,0.300000,0.700000,1.638059,0.016078
13,19,0.300000,0.700000,-1.562473,-0.878661
14,0,0.300000,0.700000,-1.281628,-1.021506
14,1,0.610000,0.590000,0.989711,-0.773731
14,2,0.300000,0.700000,0.352606,1.235622
14,3,0.300000,0.700000,-1.012587,0.069358
14,4,0.300000,0.700000,1.522122,1.705937
14,5,0.300000,0.700000,-0.358789,-0.267699
14,6,0.010000,0.300000,-1.880126,-0.245740
14,7,0.610000,0.590000,0.264971,0.547819
14,8,0.300000,0.700000,0.107403,-0.232402
14,9,0.300000,0.700000,-1.078841,-0.328573
14,10,0.300000,0.700000,0.917390,1.058287
14,11,0.300000,0.700000,-0.936801,0.586120
14,12,0.300000,0.700000,0.115951,0.110040
14,13,0.300000,0.700000,-1.592876,1.393749
14,14,0.300000,0.700000,0.069218,-1.820398
14,15,0.300000,0.700000,0.560375,-1.518570
14,16,0.300000,0.700000,-1.233041,-1.244193
14,17,0.300000,0.700000,1.821090,-1.026209
14,18,0.300000,0.700000,1.681925,0.038456
14,19,0.300000,0.700000,-1.522296,-0.907222
15,0,0.300000,0.700000,-1.232548,-1.017485
15,1,0.300000,0.700000,0.937910,-0.770868
15,2,0.300000,0.700000,0.391548,1.205480
15,3,0.300000,0.700000,-1.018053,0.020418
15,4,0.300000,0.700000,1.474399,1.718081
15,5,0.300000,0.700000,-0.388150,-0.228164
15,6,0.300000,0.700000,-1.862271,-0.271934
15,7,0.610000,0.590000,0.215085,0.514484
15,8,0.300000,0.700000,0.058331,-0.236525
15,9,0.300000,0.700000,-1.118581,-0.299490
15,10,0.300000,0.700000,0.928804,1.010383
15,11,0.300000,0.700000,-0.933615,0.536979
15,12,0.300000,0.700000,0.129753,0.062769
15,13,0.300000,0.700000,-1.633448,1.365840
15,14,0.300000,0.700000,0.088112,-1.774922
15,15,0.300000,0.700000,0.594391,-1.554178
15,16,0.300000,0.700000,-1.198516,-1.209078
15,17,0.300000,0.700000,1.773802,-1.012465
15,18,0.300000,0.700000,1.714379,0.075494
15,19,0.300000,0.700000,-1.474508,-0.919111
16,0,0.610000,0.590000,-1.182662,-0.993035
16,1,0.300000,0.700000,0.889326,-0.779982
16,2,0.300000,0.700000,0.438885,1.191909
16,3,0.300000,0.700000,-1.004999,-0.027065
16,4,0.300000,0.700000,1.425572,1.711682
16,5,0.300000,0.700000,-0.430068,-0.202320
16,6,0.300000,0.700000,-1.822723,-0.301360
16,7,0.610000,0.590000,0.164575,0.482101
16,8,0.300000,0.700000,0.014278,-0.258534
16,9,0.300000,0.700000,-1.166267,-0.287199
16,10,0.610000,0.590000,0.960533,0.964779
16,11,0.300000,0.700000,-0.912451,0.492514
16,12,0.300000,0.700000,0.160086,0.023975
16,13,0.300000,0.700000,-1.660795,1.324886
16,14,0.300000,0.700000,0.088815,-1.725683
16,15,0.300000,0.700000,0.639179,-1.574650
16,16,0.300000,0.700000,-1.179457,-1.163671
16,17,0.300000,0.700000,1.724787,-1.017217
16,18,0.300000,0.700000,1.730804,0.121919
16,19,0.300000,0.700000,-1.425716,-0.912451
17,0,0.610000,0.590000,-1.132995,-0.959375
17,1,0.300000,0.700000,0.847191,-0.805471
17,2,0.300000,0.700000,0.487882,1.196840
17,3,0.300000,0.700000,-0.975283,-0.066334
17,4,0.010000,0.300000,1.393869,1.701017
17,5,0.300000,0.700000,-0.478577,-0.193843
17,6,0.300000,0.700000,-1.775205,-0.314284
17,7,0.610000,0.590000,0.113460,0.450683
17,8,0.300000,0.700000,-0.018487,-0.295297
17,9,0.300000,0.700000,-1.215113,-0.293448
17,10,0.610000,0.590000,1.001332,0.920788
17,11,0.300000,0.700000,-0.876321,0.459053
17,12,0.300000,0.700000,0.202631,-0.000822
17,13,0.010000,0.300000,-1.673653,1.294008
17,14,0.300000,0.700000,0.071227,-1.679686
17,15,0.300000,0.700000,0.688364,-1.577074
17,16,0.300000,0.700000,-1.178575,-1.114434
17,17,0.300000,0.700000,1.681020,-1.039790
17,18,0.610000,0.590000,1.728919,0.177442
17,19,0.300000,0.700000,-1.382863,-0.888188
18,0,0.610000,0.590000,-1.082834,-0.926454
18,1,0.300000,0.700000,0.817498,-0.844756
18,2,0.300000,0.700000,0.531566,1.219573
18,3,0.300000,0.700000,-0.933135,-0.091799
18,4,0.300000,0.700000,1.372640,1.677475
18,5,0.300000,0.700000,-0.526776,-0.203940
18,6,0.300000,0.700000,-1.726279,-0.308684
18,7,0.610000,0.590000,0.061758,0.420239
18,8,0.300000,0.700000,-0.035301,-0.341582
18,9,0.300000,0.700000,-1.258169,-0.317348
18,10,0.610000,0.590000,1.041476,0.876197
18,11,0.300000,0.700000,-0.830365,0.441358
18,12,0.300000,0.700000,0.251336,-0.008093
18,13,0.610000,0.590000,-1.670361,1.262392
18,14,0.300000,0.700000,0.037850,-1.643478
18,15,0.610000,0.590000,0.741016,-1.559349
18,16,0.300000,0.700000,-1.195996,-1.068374
18,17,0.300000,0.700000,1.648730,-1.076970
18,18,0.610000,0.590000,1.718542,0.236537
18,19,0.300000,0.700000,-1.352047,-0.849777
19,0,0.610000,0.590000,-1.032059,-0.894490
19,1,0.300000,0.700000,0.804470,-0.892247
19,2,0.300000,0.700000,0.563721,1.256870
19,3,0.300000,0.700000,-0.884551,-0.099839
19,4,0.300000,0.700000,1.353400,1.632090
19,5,0.610000,0.590000,-0.573231,-0.234408
19,6,0.300000,0.700000,-1.682910,-0.285357
19,7,0.300000,0.700000,0.016618,0.394668
19,8,0.300000,0.700000,-0.033772,-0.390803
19,9,0.300000,0.700000,-1.289308,-0.355499
19,10,0.300000,0.700000,1.075537,0.837065
19,11,0.300000,0.700000,-0.781124,0.441947
19,12,0.300000,0.700000,0.299269,0.003197
19,13,0.610000,0.590000,-1.658857,1.204763
19,14,0.300000,0.700000,-0.006565,-1.622211
19,15,0.610000,0.590000,0.794654,-1.532464
19,16,0.300000,0.700000,-1.229242,-1.032045
19,17,0.300000,0.700000,1.632511,-1.123467
19,18,0.610000,0.590000,1.709040,0.295779
19,19,0.610000,0.590000,-1.335516,-0.796738
20,0,0.610000,0.590000,-0.980685,-0.863495
20,1,0.300000,0.700000,0.809964,-0.941184
20,2,0.300000,0.700000,0.579770,1.303427
20,3,0.300000,0.700000,-0.836445,-0.089308
20,4,0.010000,0.300000,1.346358,1.599392
20,5,0.610000,0.590000,-0.618324,-0.273987
20,6,0.300000,0.700000,-1.651268,-0.247624
20,7,0.300000,0.700000,-0.019346,0.360756
20,8,0.300000,0.700000,-0.014117,-0.435955
20,9,0.610000,0.590000,-1.306285,-0.408397
20,10,0.300000,0.700000,1.115942,0.808588
20,11,0.300000,0.700000,-0.735604,0.460737
20,12,0.300000,0.700000,0.339609,0.031441
20,13,0.610000,0.590000,-1.647911,1.145770
20,14,0.300000,0.700000,-0.055699,-1.618912
20,15,0.610000,0.590000,0.848684,-1.506375
20,16,0.300000,0.700000,-1.273580,-1.010617
20,17,0.300000,0.700000,1.634672,-1.172664
20,18,0.610000,0.590000,1.700664,0.355190
20,19,0.610000,0.590000,-1.325823,-0.737528
21,0,0.300000,0.700000,-0.935822,-0.837442
21,1,0.300000,0.700000,0.833195,-0.984604
21,2,0.300000,0.700000,0.577430,1.352616
21,3,0.300000,0.700000,-0.795664,-0.061705
21,4,0.300000,0.700000,1.355737,1.569110
21,5,0.300000,0.700000,-0.657741,-0.307718
21,6,0.300000,0.700000,-1.635856,-0.200853
21,7,0.300000,0.700000,-0.041037,0.316546
21,8,0.300000,0.700000,0.020866,-0.470614
21,9,0.300000,0.700000,-1.315235,-0.459500
21,10,0.300000,0.700000,1.163590,0.796151
21,11,0.300000,0.700000,-0.700285,0.495052
21,12,0.300000,0.700000,0.366616,0.072620
21,13,0.610000,0.590000,-1.638087,1.086581
21,14,0.300000,0.700000,-0.102560,-1.634049
21,15,0.610000,0.590000,0.903199,-1.481316
21,16,0.300000,0.700000,-1.322702,-1.007139
21,17,0.300000,0.700000,1.654904,-1.217561
21,18,0.610000,0.590000,1.693417,0.414750
21,19,0.300000,0.700000,-1.316800,-0.686439
22,0,0.300000,0.700000,-0.900223,-0.803147
22,1,0.300000,0.700000,0.870859,-1.016329
22,2,0.300000,0.700000,0.557033,1.397438
22,3,0.300000,0.700000,-0.768010,-0.020958
22,4,0.300000,0.700000,1.384906,1.529373
22,5,0.300000,0.700000,-0.686557,-0.347881
22,6,0.300000,0.700000,-1.638867,-0.151701
22,7,0.300000,0.700000,-0.044806,0.267445
22,8,0.300000,0.700000,0.066200,-0.489846
22,9,0.300000,0.700000,-1.313609,-0.503788
22,10,0.300000,0.700000,1.212456,0.802252
22,11,0.300000,0.700000,-0.680191,0.540011
22,12,0.300000,0.700000,0.376446,0.120873
22,13,0.610000,0.590000,-1.629388,1.027216
22,14,0.300000,0.700000,-0.140478,-1.665470
22,15,0.610000,0.590000,0.958180,-1.457296
22,16,0.300000,0.700000,-1.369616,-1.022107
22,17,0.300000,0.700000,1.690330,-1.251767
22,18,0.610000,0.590000,1.687302,0.474436
22,19,0.300000,0.700000,-1.317906,-0.642114
23,0,0.300000,0.700000,-0.879006,-0.758707
23,1,0.300000,0.700000,0.917597,-1.031843
23,2,0.300000,0.700000,0.521483,1.431515
23,3,0.300000,0.700000,-0.757420,0.027135
23,4,0.300000,0.700000,1.426538,1.503071
23,5,0.300000,0.700000,-0.699394,-0.395424
23,6,0.300000,0.700000,-1.659873,-0.107161
23,7,0.300000,0.700000,-0.030117,0.220442
23,8,0.300000,0.700000,0.115433,-0.490915
23,9,0.300000,0.700000,-1.322323,-0.503982
23,10,0.300000,0.700000,1.255584,0.826021
23,11,0.300000,0.700000,-0.678182,0.589214
23,12,0.300000,0.700000,0.367700,0.169335
23,13,0.610000,0.590000,-1.621817,0.967697
23,14,0.300000,0.700000,-0.164058,-1.708702
23,15,0.300000,0.700000,1.006062,-1.437326
23,16,0.300000,0.700000,-1.407648,-1.053390
23,17,0.300000,0.700000,1.735907,-1.270416
23,18,0.610000,0.590000,1.682319,0.534228
23,19,0.300000,0.700000,-1.308659,-0.641824
24,0,0.300000,0.700000,-0.875763,-0.709569
24,1,0.300000,0.700000,0.966755,-1.028939
24,2,0.300000,0.700000,0.475839,1.449997
24,3,0.300000,0.700000,-0.765399,0.075729
24,4,0.300000,0.700000,1.474952,1.494063
24,5,0.300000,0.700000,-0.693705,-0.444339
24,6,0.300000,0.700000,-1.695885,-0.073573
24,7,0.300000,0.700000,0.000940,0.182226
24,8,0.300000,0.700000,0.161559,-0.473670
24,9,0.300000,0.700000,-1.321077,-0.503817
24,10,0.300000,0.700000,1.286838,0.864077
24,11,0.300000,0.700000,-0.694544,0.635661
24,12,0.300000,0.700000,0.341623,0.211109
24,13,0.010000,0.300000,-1.616567,0.924892
24,14,0.300000,0.700000,-0.169944,-1.757594
24,15,0.300000,0.700000,1.045836,-1.407974
24,16,0.300000,0.700000,-1.431385,-1.096536
24,17,0.300000,0.700000,1.785149,-1.270853
24,18,0.610000,0.590000,1.678473,0.594104
24,19,0.300000,0.700000,-1.309343,-0.641860
25,0,0.300000,0.700000,-0.890954,-0.662726
25,1,0.300000,0.700000,1.011341,-1.008029
25,2,0.300000,0.700000,0.426595,1.450254
25,3,0.300000,0.700000,-0.790812,0.117909
25,4,0.300000,0.700000,1.523258,1.503632
25,5,0.300000,0.700000,-0.670299,-0.487665
25,6,0.300000,0.700000,-1.741778,-0.055715
25,7,0.300000,0.700000,0.043944,0.158233
25,8,0.300000,0.700000,0.198014,-0.440563
25,9,0.300000,0.700000,-1.300361,-0.504644
25,10,0.300000,0.700000,1.301770,0.911003
25,11,0.300000,0.700000,-0.726949,0.672742
25,12,0.300000,0.700000,0.301926,0.240250
25,13,0.300000,0.700000,-1.605707,0.888598
25,14,0.300000,0.700000,-0.157299,-1.805187
25,15,0.300000,0.700000,1.072674,-1.366685
25,16,0.300000,0.700000,-1.437449,-1.145406
25,17,0.300000,0.700000,1.831050,-1.253017
25,18,0.300000,0.700000,1.676014,0.645925
25,19,0.300000,0.700000,-1.329464,-0.640839
26,0,0.300000,0.700000,-0.922418,-0.624844
26,1,0.300000,0.700000,1.045008,-0.972091
26,2,0.300000,0.700000,0.380759,1.432251
26,3,0.300000,0.700000,-0.830044,0.147673
26,4,0.300000,0.700000,1.564582,1.530416
26,5,0.300000,0.700000,-0.632508,-0.519239
26,6,0.300000,0.700000,-1.791021,-0.056130
26,7,0.300000,0.700000,0.092777,0.151880
26,8,0.300000,0.700000,0.219611,-0.396307
26,9,0.300000,0.700000,-1.254194,-0.502554
26,10,0.300000,0.700000,1.298256,0.960122
26,11,0.300000,0.700000,-0.770785,0.695179
26,12,0.300000,0.700000,0.254258,0.252611
26,13,0.300000,0.700000,-1.577385,0.848253
26,14,0.300000,0.700000,-0.127923,-1.844710
26,15,0.300000,0.700000,1.082307,-1.318392
26,16,0.300000,0.700000,-1.424977,-1.193045
26,17,0.300000,0.700000,1.867078,-1.219445
26,18,0.300000,0.700000,1.661972,0.693320
26,19,0.300000,0.700000,-1.375456,-0.642452
27,0,0.010000,0.300000,-0.948352,-0.603720
27,1,0.300000,0.700000,1.062965,-0.926237
27,2,0.010000,0.300000,0.352571,1.414245
27,3,0.300000,0.700000,-0.877511,0.160786
27,4,0.300000,0.700000,1.593044,1.570603
27,5,0.300000,0.700000,-0.585709,-0.534565
27,6,0.300000,0.700000,-1.836606,-0.074758
27,7,0.300000,0.700000,0.129019,0.150736
27,8,0.300000,0.700000,0.223276,-0.347199
27,9,0.300000,0.700000,-1.208503,-0.484186
27,10,0.300000,0.700000,1.276794,1.004444
27,11,0.300000,0.700000,-0.819814,0.699781
27,12,0.300000,0.700000,0.216878,0.259767
27,13,0.300000,0.700000,-1.536318,0.821077
27,14,0.300000,0.700000,-0.085994,-1.870537
27,15,0.300000,0.700000,1.073364,-1.269966
27,16,0.300000,0.700000,-1.395743,-1.232674
27,17,0.300000,0.700000,1.880055,-1.176073
27,18,0.300000,0.700000,1.632300,0.732622
27,19,0.300000,0.700000,-1.421338,-0.660337
28,0,0.300000,0.700000,-0.979591,-0.598326
28,1,0.300000,0.700000,1.062658,-0.876993
28,2,0.300000,0.700000,0.337657,1.386271
28,3,0.300000,0.700000,-0.926458,0.155381
28,4,0.300000,0.700000,1.604592,1.618474
28,5,0.010000,0.300000,-0.552511,-0.538646
28,6,0.300000,0.700000,-1.872048,-0.108948
28,7,0.300000,0.700000,0.151129,0.141167
28,8,0.300000,0.700000,0.208487,-0.300227
28,9,0.300000,0.700000,-1.172868,-0.450198
28,10,0.300000,0.700000,1.240440,1.037662
28,11,0.300000,0.700000,-0.867059,0.685891
28,12,0.300000,0.700000,0.192526,0.275417
28,13,0.300000,0.700000,-1.488105,0.811048
28,14,0.300000,0.700000,-0.037481,-1.878994
28,15,0.300000,0.700000,1.047117,-1.228299
