iteration, population, weights, segregation
9, 115, [0.55, 0.51, 0.24, 0.34], 1.0612010938172747
9, 116, [0.55, 0.53, 0.23, 0.33], 1.0430313131712972
9, 117, [0.55, 0.53, 0.23, 0.35], 1.201590295546162
9, 118, [0.55, 0.53, 0.23, 0.34], 0.9838674391498895
9, 119, [0.55, 0.53, 0.25, 0.33], 0.8769011734793347
9, 120, [0.55, 0.53, 0.25, 0.35], 1.4206695366551942
9, 121, [0.55, 0.53, 0.25, 0.34], 0.8358223520434493
9, 122, [0.55, 0.53, 0.24, 0.33], 1.2465721997038988
9, 123, [0.55, 0.53, 0.24, 0.35], 1.0513205112706858
9, 124, [0.55, 0.53, 0.24, 0.34], 1.354819728809093
9, 125, [0.55, 0.52, 0.23, 0.33], 0.9856080788081198
9, 126, [0.55, 0.52, 0.23, 0.35], 1.8615100658223211
9, 127, [0.55, 0.52, 0.23, 0.34], 1.238631835553843
9, 128, [0.55, 0.52, 0.25, 0.33], 1.1753371206434216
9, 129, [0.55, 0.52, 0.25, 0.35], 1.266951695255173
9, 130, [0.55, 0.52, 0.25, 0.34], 0.9898793049962626
9, 131, [0.55, 0.52, 0.24, 0.33], 1.4420781903260471
9, 132, [0.55, 0.52, 0.24, 0.35], 1.3698142463714975
9, 133, [0.55, 0.52, 0.24, 0.34], 1.191964802946197
9, 134, [0.54, 0.51, 0.23, 0.33], 1.0608126805158118
9, 135, [0.54, 0.51, 0.23, 0.35], 0.7412566624902989
9, 136, [0.54, 0.51, 0.23, 0.34], 2.21035828716545
9, 137, [0.54, 0.51, 0.25, 0.35], 1.0039712024661323
9, 138, [0.54, 0.51, 0.24, 0.33], 1.6285081318812422
9, 139, [0.54, 0.51, 0.24, 0.35], 1.0174092065435085
9, 140, [0.54, 0.51, 0.24, 0.34], 0.8857368975488498
9, 141, [0.54, 0.53, 0.23, 0.33], 0.8730465284028329
9, 142, [0.54, 0.53, 0.23, 0.35], 0.946056723086154
9, 143, [0.54, 0.53, 0.23, 0.34], 1.1645360984797974
9, 144, [0.54, 0.53, 0.25, 0.35], 0.7713646371396815
9, 145, [0.54, 0.53, 0.24, 0.35], 1.0273840992672236
9, 146, [0.54, 0.52, 0.23, 0.33], 1.0112439914802163
9, 147, [0.54, 0.52, 0.23, 0.35], 1.0474575750580626
9, 148, [0.54, 0.52, 0.23, 0.34], 0.7051167951082403
9, 149, [0.54, 0.52, 0.25, 0.35], 1.0553761102070867
9, 150, [0.54, 0.52, 0.24, 0.35], 1.257778850464377
10, 0, [0.54, 0.5, 0.24, 0.33], 1.232863514191383
10, 1, [0.54, 0.5, 0.24, 0.35], 0.8905973930283599
10, 2, [0.54, 0.5, 0.24, 0.34], 0.8399267135765163
10, 3, [0.54, 0.5, 0.26, 0.33], 1.2946942401555848
10, 4, [0.54, 0.5, 0.26, 0.35], 0.9842358851690104
10, 5, [0.54, 0.5, 0.26, 0.34], 1.182382155989574
10, 6, [0.54, 0.5, 0.25, 0.33], 1.0790283516228596
10, 7, [0.54, 0.5, 0.25, 0.35], 1.2771874661528584
10, 8, [0.54, 0.5, 0.25, 0.34], 1.007967967445753
10, 9, [0.54, 0.52, 0.26, 0.35], 1.6163680461949492
10, 10, [0.54, 0.51, 0.26, 0.35], 1.2524924668461055
10, 11, [0.56, 0.5, 0.24, 0.33], 1.031455837646938
10, 12, [0.56, 0.5, 0.24, 0.35], 1.0303675421946197
10, 13, [0.56, 0.5, 0.24, 0.34], 1.0562270333642754
10, 14, [0.56, 0.5, 0.26, 0.33], 1.023661681110689
10, 15, [0.56, 0.5, 0.26, 0.35], 0.9771993092768853
10, 16, [0.56, 0.5, 0.26, 0.34], 0.9959215995718564
10, 17, [0.56, 0.5, 0.25, 0.33], 1.1163481037242418
10, 18, [0.56, 0.5, 0.25, 0.35], 0.8071487285995653
10, 19, [0.56, 0.5, 0.25, 0.34], 1.7729957644302181
10, 20, [0.56, 0.52, 0.24, 0.33], 1.09444733372439
10, 21, [0.56, 0.52, 0.24, 0.35], 1.448438689095175
10, 22, [0.56, 0.52, 0.24, 0.34], 0.8653355417846427
10, 23, [0.56, 0.52, 0.26, 0.33], 1.051138207395726
10, 24, [0.56, 0.52, 0.26, 0.35], 0.9590180067577694
10, 25, [0.56, 0.52, 0.26, 0.34], 1.0235005794816776
10, 26, [0.56, 0.52, 0.25, 0.33], 1.9080812448281212
10, 27, [0.56, 0.52, 0.25, 0.35], 0.9102672563986837
10, 28, [0.56, 0.52, 0.25, 0.34], 1.183995799786434
10, 29, [0.56, 0.51, 0.24, 0.33], 1.6999897787450897
10, 30, [0.56, 0.51, 0.24, 0.35], 0.8033327948809819
10, 31, [0.56, 0.51, 0.24, 0.34], 0.7465782736446485
10, 32, [0.56, 0.51, 0.26, 0.33], 1.2863356023548633
10, 33, [0.56, 0.51, 0.26, 0.35], 1.1280721832009162
10, 34, [0.56, 0.51, 0.26, 0.34], 1.0657645627836967
10, 35, [0.56, 0.51, 0.25, 0.33], 1.139370268932937
10, 36, [0.56, 0.51, 0.25, 0.35], 0.9445426470040497
10, 37, [0.56, 0.51, 0.25, 0.34], 1.0501944534201324
10, 38, [0.55, 0.5, 0.24, 0.33], 0.8727131611085533
10, 39, [0.55, 0.5, 0.24, 0.35], 1.0144845535684095
10, 40, [0.55, 0.5, 0.24, 0.34], 0.9114695483654431
10, 41, [0.55, 0.5, 0.26, 0.33], 1.1607881059120626
10, 42, [0.55, 0.5, 0.26, 0.35], 1.0585799107905838
10, 43, [0.55, 0.5, 0.26, 0.34], 1.2804424603465703
10, 44, [0.55, 0.5, 0.25, 0.33], 1.1421331647705004
10, 45, [0.55, 0.5, 0.25, 0.35], 1.0388119383753687
10, 46, [0.55, 0.5, 0.25, 0.34], 1.0941520299613587
10, 47, [0.55, 0.52, 0.26, 0.33], 1.2680294971862776
10, 48, [0.55, 0.52, 0.26, 0.35], 1.2190117948774077
10, 49, [0.55, 0.52, 0.26, 0.34], 1.1838684463389328
10, 50, [0.55, 0.51, 0.26, 0.33], 1.3822011476716962
10, 51, [0.55, 0.51, 0.26, 0.35], 1.265303592809052
10, 52, [0.55, 0.51, 0.26, 0.34], 1.1243120223886436
10, 53, [0.54, 0.5, 0.24, 0.32], 0.8895779101355293
10, 54, [0.54, 0.5, 0.24, 0.34], 0.8399267135765163
10, 55, [0.54, 0.5, 0.24, 0.33], 1.232863514191383
10, 56, [0.54, 0.5, 0.26, 0.32], 2.0091463969563956
10, 57, [0.54, 0.5, 0.26, 0.34], 1.182382155989574
10, 58, [0.54, 0.5, 0.26, 0.33], 1.2946942401555848
10, 59, [0.54, 0.5, 0.25, 0.32], 1.4761504933129088
10, 60, [0.54, 0.5, 0.25, 0.34], 1.007967967445753
10, 61, [0.54, 0.5, 0.25, 0.33], 1.0790283516228596
10, 62, [0.54, 0.51, 0.24, 0.32], 1.0009535308668422
10, 63, [0.56, 0.5, 0.24, 0.32], 2.4187225682896765
10, 64, [0.56, 0.5, 0.24, 0.34], 1.112992905927272
10, 65, [0.56, 0.5, 0.24, 0.33], 1.031455837646938
10, 66, [0.56, 0.5, 0.26, 0.32], 2.813753921362863
10, 67, [0.56, 0.5, 0.26, 0.34], 0.9959215995718564
10, 68, [0.56, 0.5, 0.26, 0.33], 1.023661681110689
10, 69, [0.56, 0.5, 0.25, 0.32], 1.2034126544469717
10, 70, [0.56, 0.5, 0.25, 0.34], 1.7729957644302181
10, 71, [0.56, 0.5, 0.25, 0.33], 1.1163481037242418
10, 72, [0.56, 0.52, 0.24, 0.32], 0.6259202914878963
10, 73, [0.56, 0.52, 0.24, 0.34], 0.8653355417846427
10, 74, [0.56, 0.52, 0.24, 0.33], 1.09444733372439
10, 75, [0.56, 0.52, 0.26, 0.32], 1.3407009151654294
10, 76, [0.56, 0.52, 0.26, 0.34], 1.0235005794816776
10, 77, [0.56, 0.52, 0.26, 0.33], 1.051138207395726
10, 78, [0.56, 0.52, 0.25, 0.32], 0.9952434988567952
10, 79, [0.56, 0.52, 0.25, 0.34], 1.0081747255508673
10, 80, [0.56, 0.52, 0.25, 0.33], 1.9080812448281212
10, 81, [0.56, 0.51, 0.24, 0.32], 0.9262131160086484
10, 82, [0.56, 0.51, 0.24, 0.34], 0.7465782736446485
10, 83, [0.56, 0.51, 0.24, 0.33], 1.6999897787450897
10, 84, [0.56, 0.51, 0.26, 0.32], 0.998660219667794
10, 85, [0.56, 0.51, 0.26, 0.34], 1.0657645627836967
10, 86, [0.56, 0.51, 0.26, 0.33], 1.2863356023548633
10, 87, [0.56, 0.51, 0.25, 0.32], 2.107882305869451
10, 88, [0.56, 0.51, 0.25, 0.34], 1.0501944534201324
10, 89, [0.56, 0.51, 0.25, 0.33], 1.139370268932937
10, 90, [0.55, 0.5, 0.24, 0.32], 0.9518728020685856
10, 91, [0.55, 0.5, 0.24, 0.34], 0.9114695483654431
10, 92, [0.55, 0.5, 0.24, 0.33], 0.8727131611085533
10, 93, [0.55, 0.5, 0.26, 0.32], 1.349684511957806
10, 94, [0.55, 0.5, 0.26, 0.34], 1.2804424603465703
10, 95, [0.55, 0.5, 0.26, 0.33], 1.1607881059120626
10, 96, [0.55, 0.5, 0.25, 0.32], 1.5121341855082964
10, 97, [0.55, 0.5, 0.25, 0.34], 1.0941520299613587
10, 98, [0.55, 0.5, 0.25, 0.33], 1.1421331647705004
10, 99, [0.55, 0.52, 0.24, 0.32], 1.0064453218778382
10, 100, [0.55, 0.52, 0.26, 0.32], 1.6159475873546587
10, 101, [0.55, 0.52, 0.26, 0.34], 1.1838684463389328
10, 102, [0.55, 0.52, 0.26, 0.33], 1.2680294971862776
10, 103, [0.55, 0.52, 0.25, 0.32], 1.2937046294032115
10, 104, [0.55, 0.51, 0.24, 0.32], 1.0248447737663473
10, 105, [0.55, 0.51, 0.26, 0.32], 1.4279475964381745
10, 106, [0.55, 0.51, 0.26, 0.34], 1.1243120223886436
10, 107, [0.55, 0.51, 0.26, 0.33], 1.3822011476716962
10, 108, [0.55, 0.51, 0.25, 0.32], 1.1123444216382976
10, 109, [0.53, 0.5, 0.22, 0.33], 2.1479657649011843
10, 110, [0.53, 0.5, 0.22, 0.35], 1.0157141619663765
10, 111, [0.53, 0.5, 0.22, 0.34], 1.265907398887261
10, 112, [0.53, 0.5, 0.24, 0.33], 0.925057495651655
10, 113, [0.53, 0.5, 0.24, 0.35], 1.398486428112897
10, 114, [0.53, 0.5, 0.24, 0.34], 1.40742013200066
10, 115, [0.53, 0.5, 0.23, 0.33], 1.288273939801571
10, 116, [0.53, 0.5, 0.23, 0.35], 0.9801080610258321
10, 117, [0.53, 0.5, 0.23, 0.34], 1.0729173205204101
10, 118, [0.53, 0.52, 0.22, 0.33], 1.214745570403452
10, 119, [0.53, 0.52, 0.22, 0.35], 0.9837034331126845
10, 120, [0.53, 0.52, 0.22, 0.34], 1.0163248126809143
10, 121, [0.53, 0.51, 0.22, 0.33], 0.940989704313498
10, 122, [0.53, 0.51, 0.22, 0.35], 1.015301661096074
10, 123, [0.53, 0.51, 0.22, 0.34], 1.2740958813489198
10, 124, [0.55, 0.5, 0.22, 0.33], 0.9589019680087917
10, 125, [0.55, 0.5, 0.22, 0.35], 0.7452614823512688
10, 126, [0.55, 0.5, 0.22, 0.34], 0.9700803596153239
10, 127, [0.55, 0.5, 0.24, 0.33], 0.8727131611085533
10, 128, [0.55, 0.5, 0.24, 0.35], 1.0144845535684095
10, 129, [0.55, 0.5, 0.24, 0.34], 0.9114695483654431
10, 130, [0.55, 0.5, 0.23, 0.33], 0.9988401499118826
10, 131, [0.55, 0.5, 0.23, 0.35], 1.1302576845920984
10, 132, [0.55, 0.5, 0.23, 0.34], 0.9849683787543217
10, 133, [0.55, 0.52, 0.22, 0.33], 1.0091704372258725
10, 134, [0.55, 0.52, 0.22, 0.35], 0.8495112551083569
10, 135, [0.55, 0.52, 0.22, 0.34], 1.071250635759013
10, 136, [0.55, 0.51, 0.22, 0.33], 1.0670776916413451
10, 137, [0.55, 0.51, 0.22, 0.35], 0.8145053465396623
10, 138, [0.55, 0.51, 0.22, 0.34], 0.9914001121905922
10, 139, [0.54, 0.5, 0.22, 0.33], 0.8585422810972486
10, 140, [0.54, 0.5, 0.22, 0.35], 0.8312976642906487
10, 141, [0.54, 0.5, 0.22, 0.34], 0.8260918875723177
10, 142, [0.54, 0.5, 0.24, 0.33], 1.232863514191383
10, 143, [0.54, 0.5, 0.24, 0.35], 0.8905973930283599
10, 144, [0.54, 0.5, 0.24, 0.34], 0.8399267135765163
10, 145, [0.54, 0.5, 0.23, 0.33], 1.2748132703939887
10, 146, [0.54, 0.5, 0.23, 0.35], 0.9317834297137771
10, 147, [0.54, 0.5, 0.23, 0.34], 1.1965239025792405
10, 148, [0.54, 0.52, 0.22, 0.33], 0.9571023018081983
10, 149, [0.54, 0.52, 0.22, 0.35], 1.2846722374401447
10, 150, [0.54, 0.52, 0.22, 0.34], 1.5731537660962622
10, 151, [0.54, 0.51, 0.22, 0.33], 1.0470333544936592
10, 152, [0.54, 0.51, 0.22, 0.35], 1.0132224459695338
10, 153, [0.54, 0.51, 0.22, 0.34], 1.302578696135422
11, 0, [0.55, 0.49, 0.25, 0.31], 1.3501364588165488
11, 1, [0.55, 0.49, 0.25, 0.33], 0.9266063625584768
11, 2, [0.55, 0.49, 0.25, 0.32], 1.3308445986129065
11, 3, [0.55, 0.49, 0.27, 0.31], 1.2590685926998473
11, 4, [0.55, 0.49, 0.27, 0.33], 1.1237787737386347
11, 5, [0.55, 0.49, 0.27, 0.32], 1.2751838532721527
11, 6, [0.55, 0.49, 0.26, 0.31], 1.0596005289983685
11, 7, [0.55, 0.49, 0.26, 0.33], 1.0535907806693647
11, 8, [0.55, 0.49, 0.26, 0.32], 1.1224844828450202
11, 9, [0.55, 0.51, 0.25, 0.31], 0.9991033778571972
11, 10, [0.55, 0.51, 0.27, 0.31], 1.0384700284655848
11, 11, [0.55, 0.51, 0.27, 0.33], 1.287941758190665
11, 12, [0.55, 0.51, 0.27, 0.32], 1.2757473531946655
11, 13, [0.55, 0.51, 0.26, 0.31], 0.9769789037825213
11, 14, [0.55, 0.5, 0.25, 0.31], 1.036770742956436
11, 15, [0.55, 0.5, 0.27, 0.31], 0.9751003798827947
11, 16, [0.55, 0.5, 0.27, 0.33], 1.47132690756235
11, 17, [0.55, 0.5, 0.27, 0.32], 1.0614954416883475
11, 18, [0.55, 0.5, 0.26, 0.31], 1.1228199160342602
11, 19, [0.57, 0.49, 0.25, 0.31], 1.0894896088412733
11, 20, [0.57, 0.49, 0.25, 0.33], 1.1423107565857737
11, 21, [0.57, 0.49, 0.25, 0.32], 1.259326299455948
11, 22, [0.57, 0.49, 0.27, 0.31], 1.2235107889142898
11, 23, [0.57, 0.49, 0.27, 0.33], 1.3571429147844913
11, 24, [0.57, 0.49, 0.27, 0.32], 1.142027580722253
11, 25, [0.57, 0.49, 0.26, 0.31], 1.0048947399068346
11, 26, [0.57, 0.49, 0.26, 0.33], 0.9814656943425509
11, 27, [0.57, 0.49, 0.26, 0.32], 1.5307228662910162
11, 28, [0.57, 0.51, 0.25, 0.31], 2.2606428493916617
11, 29, [0.57, 0.51, 0.25, 0.33], 1.0890594450426618
11, 30, [0.57, 0.51, 0.25, 0.32], 1.2143941959302498
11, 31, [0.57, 0.51, 0.27, 0.31], 1.1512338003503133
11, 32, [0.57, 0.51, 0.27, 0.33], 2.105726925787855
11, 33, [0.57, 0.51, 0.27, 0.32], 1.027209969990797
11, 34, [0.57, 0.51, 0.26, 0.31], 1.0711783169349323
11, 35, [0.57, 0.51, 0.26, 0.33], 0.9032769420808489
11, 36, [0.57, 0.51, 0.26, 0.32], 1.3148385643914482
11, 37, [0.57, 0.5, 0.25, 0.31], 1.0398456835463847
11, 38, [0.57, 0.5, 0.25, 0.33], 1.0318345384894758
11, 39, [0.57, 0.5, 0.25, 0.32], 0.9704482832976015
11, 40, [0.57, 0.5, 0.27, 0.31], 1.0356201856067273
11, 41, [0.57, 0.5, 0.27, 0.33], 1.190251126177755
11, 42, [0.57, 0.5, 0.27, 0.32], 1.1299891466297962
11, 43, [0.57, 0.5, 0.26, 0.31], 3.2241270170305034
11, 44, [0.57, 0.5, 0.26, 0.33], 1.6114134265924225
11, 45, [0.57, 0.5, 0.26, 0.32], 1.2125588987150715
11, 46, [0.56, 0.49, 0.25, 0.31], 1.2475043553123246
11, 47, [0.56, 0.49, 0.25, 0.33], 2.4814838563702115
11, 48, [0.56, 0.49, 0.25, 0.32], 1.2345147782340746
11, 49, [0.56, 0.49, 0.27, 0.31], 1.3308918366582676
11, 50, [0.56, 0.49, 0.27, 0.33], 1.1346200105248432
11, 51, [0.56, 0.49, 0.27, 0.32], 0.9934405307501432
11, 52, [0.56, 0.49, 0.26, 0.31], 1.1907408535507389
11, 53, [0.56, 0.49, 0.26, 0.33], 1.1122663842398968
11, 54, [0.56, 0.49, 0.26, 0.32], 1.3538622455229203
11, 55, [0.56, 0.51, 0.25, 0.31], 1.2847131445272293
11, 56, [0.56, 0.51, 0.27, 0.31], 1.245828073787097
11, 57, [0.56, 0.51, 0.27, 0.33], 1.8798155770803586
11, 58, [0.56, 0.51, 0.27, 0.32], 1.793589791876352
11, 59, [0.56, 0.51, 0.26, 0.31], 0.9761204073361669
11, 60, [0.56, 0.5, 0.25, 0.31], 1.0018040410657252
11, 61, [0.56, 0.5, 0.27, 0.31], 0.9199561085885359
11, 62, [0.56, 0.5, 0.27, 0.33], 1.1171787145648047
11, 63, [0.56, 0.5, 0.27, 0.32], 0.9769761182833856
11, 64, [0.56, 0.5, 0.26, 0.31], 1.1328073771802627
11, 65, [0.55, 0.49, 0.23, 0.31], 1.0690618582580096
11, 66, [0.55, 0.49, 0.23, 0.33], 1.6790109474028232
11, 67, [0.55, 0.49, 0.23, 0.32], 0.8290407299987257
11, 68, [0.55, 0.49, 0.25, 0.31], 1.3501364588165488
11, 69, [0.55, 0.49, 0.25, 0.33], 0.9266063625584768
11, 70, [0.55, 0.49, 0.25, 0.32], 1.3308445986129065
11, 71, [0.55, 0.49, 0.24, 0.31], 1.2361343079065137
11, 72, [0.55, 0.49, 0.24, 0.33], 1.0671773105007045
11, 73, [0.55, 0.49, 0.24, 0.32], 1.3539581341530595
11, 74, [0.55, 0.51, 0.23, 0.31], 1.2484051342498856
11, 75, [0.55, 0.51, 0.23, 0.32], 1.0569973697539767
11, 76, [0.55, 0.51, 0.25, 0.31], 0.9991033778571972
11, 77, [0.55, 0.51, 0.24, 0.31], 1.1778823711201412
11, 78, [0.55, 0.5, 0.23, 0.31], 0.8716577863962465
11, 79, [0.55, 0.5, 0.23, 0.32], 1.5609916799583854
11, 80, [0.55, 0.5, 0.25, 0.31], 1.036770742956436
11, 81, [0.55, 0.5, 0.24, 0.31], 0.6842425129450523
11, 82, [0.57, 0.49, 0.23, 0.31], 1.2090885550171113
11, 83, [0.57, 0.49, 0.23, 0.33], 1.348079291640425
11, 84, [0.57, 0.49, 0.23, 0.32], 1.0077171327277927
11, 85, [0.57, 0.49, 0.25, 0.31], 1.0894896088412733
11, 86, [0.57, 0.49, 0.25, 0.33], 1.1423107565857737
11, 87, [0.57, 0.49, 0.25, 0.32], 1.259326299455948
11, 88, [0.57, 0.49, 0.24, 0.31], 1.2981955402573753
11, 89, [0.57, 0.49, 0.24, 0.33], 1.2326591695112648
11, 90, [0.57, 0.49, 0.24, 0.32], 1.3574562731096191
11, 91, [0.57, 0.51, 0.23, 0.31], 1.0807383945516427
11, 92, [0.57, 0.51, 0.23, 0.33], 1.1232274623112037
11, 93, [0.57, 0.51, 0.23, 0.32], 0.9853542536620491
11, 94, [0.57, 0.51, 0.25, 0.31], 2.2606428493916617
11, 95, [0.57, 0.51, 0.25, 0.33], 1.0890594450426618
11, 96, [0.57, 0.51, 0.25, 0.32], 1.2143941959302498
11, 97, [0.57, 0.51, 0.24, 0.31], 2.2644131614979566
11, 98, [0.57, 0.51, 0.24, 0.33], 1.1986277385786432
11, 99, [0.57, 0.51, 0.24, 0.32], 1.0092780632267013
11, 100, [0.57, 0.5, 0.23, 0.31], 1.0597361872893356
11, 101, [0.57, 0.5, 0.23, 0.33], 1.076394867529891
11, 102, [0.57, 0.5, 0.23, 0.32], 1.2462648831988261
11, 103, [0.57, 0.5, 0.25, 0.31], 1.0398456835463847
11, 104, [0.57, 0.5, 0.25, 0.33], 1.0318345384894758
11, 105, [0.57, 0.5, 0.25, 0.32], 0.9704482832976015
11, 106, [0.57, 0.5, 0.24, 0.31], 2.138839466616972
11, 107, [0.57, 0.5, 0.24, 0.33], 1.147034934314829
11, 108, [0.57, 0.5, 0.24, 0.32], 0.8298261146361281
11, 109, [0.56, 0.49, 0.23, 0.31], 1.2350108022894126
11, 110, [0.56, 0.49, 0.23, 0.33], 1.7893524860481664
11, 111, [0.56, 0.49, 0.23, 0.32], 1.547014432244205
11, 112, [0.56, 0.49, 0.25, 0.31], 1.2475043553123246
11, 113, [0.56, 0.49, 0.25, 0.33], 2.4814838563702115
11, 114, [0.56, 0.49, 0.25, 0.32], 1.2345147782340746
11, 115, [0.56, 0.49, 0.24, 0.31], 1.0436340011229503
11, 116, [0.56, 0.49, 0.24, 0.33], 1.2186253421557143
11, 117, [0.56, 0.49, 0.24, 0.32], 1.562411793414766
11, 118, [0.56, 0.51, 0.23, 0.31], 1.0542324074954699
11, 119, [0.56, 0.51, 0.23, 0.33], 0.9857427463967666
11, 120, [0.56, 0.51, 0.23, 0.32], 1.0438557675707438
11, 121, [0.56, 0.51, 0.25, 0.31], 1.2847131445272293
11, 122, [0.56, 0.51, 0.24, 0.31], 0.9810107830475304
11, 123, [0.56, 0.5, 0.23, 0.31], 3.801959272740711
11, 124, [0.56, 0.5, 0.23, 0.33], 0.9531464982608037
11, 125, [0.56, 0.5, 0.23, 0.32], 0.7137025773282457
11, 126, [0.56, 0.5, 0.25, 0.31], 1.0018040410657252
11, 127, [0.56, 0.5, 0.24, 0.31], 0.9898250152600698
11, 128, [0.52, 0.49, 0.21, 0.32], 0.9091529508211896
11, 129, [0.52, 0.49, 0.21, 0.34], 1.4710084700239594
11, 130, [0.52, 0.49, 0.21, 0.33], 1.1062467181869156
11, 131, [0.52, 0.49, 0.23, 0.32], 1.4341551815548437
11, 132, [0.52, 0.49, 0.23, 0.34], 1.1278580623417633
11, 133, [0.52, 0.49, 0.23, 0.33], 1.0786628159154714
11, 134, [0.52, 0.49, 0.22, 0.32], 1.621307198202422
11, 135, [0.52, 0.49, 0.22, 0.34], 1.1262702517627645
11, 136, [0.52, 0.49, 0.22, 0.33], 1.8300803187735757
11, 137, [0.52, 0.51, 0.21, 0.32], 0.837884863693247
11, 138, [0.52, 0.51, 0.21, 0.34], 0.9746545607339239
11, 139, [0.52, 0.51, 0.21, 0.33], 1.361360128179849
11, 140, [0.52, 0.51, 0.23, 0.32], 1.5805574012521928
11, 141, [0.52, 0.51, 0.23, 0.34], 1.1497383739690636
11, 142, [0.52, 0.51, 0.23, 0.33], 0.9995466181065715
11, 143, [0.52, 0.51, 0.22, 0.32], 1.0553442289120738
11, 144, [0.52, 0.51, 0.22, 0.34], 1.1172599506278746
11, 145, [0.52, 0.51, 0.22, 0.33], 1.172416470766901
11, 146, [0.52, 0.5, 0.21, 0.32], 0.878620023196765
11, 147, [0.52, 0.5, 0.21, 0.34], 0.7454968474822112
11, 148, [0.52, 0.5, 0.21, 0.33], 1.1529741409052698
11, 149, [0.52, 0.5, 0.23, 0.32], 0.9225545283651216
11, 150, [0.52, 0.5, 0.23, 0.34], 1.2243596418244718
11, 151, [0.52, 0.5, 0.23, 0.33], 1.015752840594876
11, 152, [0.52, 0.5, 0.22, 0.32], 1.2890315640006353
11, 153, [0.52, 0.5, 0.22, 0.34], 1.9519341366093006
11, 154, [0.52, 0.5, 0.22, 0.33], 1.0554618462415375
11, 155, [0.54, 0.49, 0.21, 0.32], 1.09442716357405
11, 156, [0.54, 0.49, 0.21, 0.34], 1.4745644301463694
11, 157, [0.54, 0.49, 0.21, 0.33], 1.1539355314617779
11, 158, [0.54, 0.49, 0.23, 0.32], 1.5554098773098248
11, 159, [0.54, 0.49, 0.23, 0.34], 1.0942124101182154
11, 160, [0.54, 0.49, 0.23, 0.33], 1.5645360807877486
11, 161, [0.54, 0.49, 0.22, 0.32], 1.1256484212308144
11, 162, [0.54, 0.49, 0.22, 0.34], 1.3194281587815642
11, 163, [0.54, 0.49, 0.22, 0.33], 1.1585645885712426
11, 164, [0.54, 0.51, 0.21, 0.32], 1.5480240053769783
11, 165, [0.54, 0.51, 0.21, 0.34], 0.879624247173039
11, 166, [0.54, 0.51, 0.21, 0.33], 1.1369468395453413
11, 167, [0.54, 0.51, 0.23, 0.32], 1.2651691055548833
11, 168, [0.54, 0.51, 0.22, 0.32], 1.4726684296381158
11, 169, [0.54, 0.5, 0.21, 0.32], 1.027753161969201
11, 170, [0.54, 0.5, 0.21, 0.34], 0.9083854001971702
11, 171, [0.54, 0.5, 0.21, 0.33], 0.8923643314276868
11, 172, [0.54, 0.5, 0.23, 0.32], 0.7693587922263214
11, 173, [0.54, 0.5, 0.22, 0.32], 0.8272376660962002
11, 174, [0.53, 0.49, 0.21, 0.32], 0.9076129193696891
11, 175, [0.53, 0.49, 0.21, 0.34], 1.475873266576119
11, 176, [0.53, 0.49, 0.21, 0.33], 0.8673144531592771
11, 177, [0.53, 0.49, 0.23, 0.32], 1.6288303970442863
11, 178, [0.53, 0.49, 0.23, 0.34], 1.0369236715306624
11, 179, [0.53, 0.49, 0.23, 0.33], 0.8973853437587418
11, 180, [0.53, 0.49, 0.22, 0.32], 1.000576784281235
11, 181, [0.53, 0.49, 0.22, 0.34], 1.4470883423814316
11, 182, [0.53, 0.49, 0.22, 0.33], 1.0415837514035797
11, 183, [0.53, 0.51, 0.21, 0.32], 0.8565830138035342
11, 184, [0.53, 0.51, 0.21, 0.34], 1.091120959990819
11, 185, [0.53, 0.51, 0.21, 0.33], 0.8365192957717955
11, 186, [0.53, 0.51, 0.23, 0.32], 0.8447684369982696
11, 187, [0.53, 0.51, 0.22, 0.32], 1.0171683674921883
11, 188, [0.53, 0.5, 0.21, 0.32], 0.9664895172780593
11, 189, [0.53, 0.5, 0.21, 0.34], 1.0565895775318885
11, 190, [0.53, 0.5, 0.21, 0.33], 0.9712398907610775
11, 191, [0.53, 0.5, 0.23, 0.32], 1.7118582246370042
11, 192, [0.53, 0.5, 0.22, 0.32], 1.1010901923612297
12, 0, [0.55, 0.49, 0.22, 0.3], 1.1227912381784775
12, 1, [0.55, 0.49, 0.22, 0.32], 1.2561263003577596
12, 2, [0.55, 0.49, 0.22, 0.31], 1.044422969903866
12, 3, [0.55, 0.49, 0.24, 0.3], 1.3315165845800732
12, 4, [0.55, 0.49, 0.23, 0.3], 1.019205913305898
12, 5, [0.55, 0.51, 0.22, 0.3], 1.016032110616177
12, 6, [0.55, 0.51, 0.22, 0.32], 0.9405405392365177
12, 7, [0.55, 0.51, 0.22, 0.31], 0.9195735349707437
12, 8, [0.55, 0.51, 0.24, 0.3], 1.1127205113073557
12, 9, [0.55, 0.51, 0.23, 0.3], 3.6153577110534942
12, 10, [0.55, 0.5, 0.22, 0.3], 0.7501082130341007
12, 11, [0.55, 0.5, 0.22, 0.32], 0.9893608099831414
12, 12, [0.55, 0.5, 0.22, 0.31], 0.683387074133314
12, 13, [0.55, 0.5, 0.24, 0.3], 1.2507972488683297
12, 14, [0.55, 0.5, 0.23, 0.3], 1.229188323783841
12, 15, [0.57, 0.49, 0.22, 0.3], 1.0050800016022927
12, 16, [0.57, 0.49, 0.22, 0.32], 0.9276686886169102
12, 17, [0.57, 0.49, 0.22, 0.31], 1.339272394409643
