iteration, population, weights, segregation
1, 0, [0.56, 0.46, 0.21, 0.31, 0.21, 0.31], -0.8916003508726538
2, 0, [0.57, 0.46, 0.21, 0.31, 0.21, 0.31], -0.7510854999050021
2, 1, [0.55, 0.46, 0.21, 0.31, 0.21, 0.31], -0.7620875403028594
2, 2, [0.56, 0.47, 0.21, 0.31, 0.21, 0.31], -0.6765108133046231
2, 3, [0.56, 0.45, 0.21, 0.31, 0.21, 0.31], -0.8942375515215927
2, 4, [0.56, 0.46, 0.22, 0.31, 0.21, 0.31], -0.5521152078971021
2, 5, [0.56, 0.46, 0.2, 0.31, 0.21, 0.31], -0.621034178613847
2, 6, [0.56, 0.46, 0.21, 0.32, 0.21, 0.31], -1.0260665920927734
2, 7, [0.56, 0.46, 0.21, 0.3, 0.21, 0.31], -0.7032370811904074
2, 8, [0.56, 0.46, 0.21, 0.31, 0.22, 0.31], -0.5629773444054139
2, 9, [0.56, 0.46, 0.21, 0.31, 0.2, 0.31], -0.6801281249589237
2, 10, [0.56, 0.46, 0.21, 0.31, 0.21, 0.32], -0.700898996960174
2, 11, [0.56, 0.46, 0.21, 0.31, 0.21, 0.3], -1.2286770789418566
3, 0, [0.57, 0.46, 0.22, 0.31, 0.21, 0.31], -0.9647502420101908
3, 1, [0.55, 0.46, 0.22, 0.31, 0.21, 0.31], -0.6870444559594736
3, 2, [0.56, 0.47, 0.22, 0.31, 0.21, 0.31], -0.8162766061448935
3, 3, [0.56, 0.45, 0.22, 0.31, 0.21, 0.31], -1.4142499960634547
3, 4, [0.56, 0.46, 0.23, 0.31, 0.21, 0.31], -0.7918687242268223
3, 5, [0.56, 0.46, 0.22, 0.32, 0.21, 0.31], -0.5915015017565705
3, 6, [0.56, 0.46, 0.22, 0.3, 0.21, 0.31], -0.822217891434663
3, 7, [0.56, 0.46, 0.22, 0.31, 0.22, 0.31], -0.7722711105792425
3, 8, [0.56, 0.46, 0.22, 0.31, 0.2, 0.31], -0.6488089915173718
3, 9, [0.56, 0.46, 0.22, 0.31, 0.21, 0.32], -1.1461503373002484
3, 10, [0.56, 0.46, 0.22, 0.31, 0.21, 0.3], -0.5145594378411626
3, 11, [0.57, 0.46, 0.21, 0.31, 0.22, 0.31], -0.9001842512211333
3, 12, [0.55, 0.46, 0.21, 0.31, 0.22, 0.31], -0.8061892700375604
3, 13, [0.56, 0.47, 0.21, 0.31, 0.22, 0.31], -0.6851754020195624
3, 14, [0.56, 0.45, 0.21, 0.31, 0.22, 0.31], -0.6087042903968123
3, 15, [0.56, 0.46, 0.22, 0.31, 0.22, 0.31], -0.7722711105792425
3, 16, [0.56, 0.46, 0.2, 0.31, 0.22, 0.31], -0.7752183066487193
3, 17, [0.56, 0.46, 0.21, 0.32, 0.22, 0.31], -1.0494430390082272
3, 18, [0.56, 0.46, 0.21, 0.3, 0.22, 0.31], -0.9592155562961645
3, 19, [0.56, 0.46, 0.21, 0.31, 0.23, 0.31], -0.6040455634896483
3, 20, [0.56, 0.46, 0.21, 0.31, 0.22, 0.32], -0.8094942806313588
3, 21, [0.56, 0.46, 0.21, 0.31, 0.22, 0.3], -1.2884735724908918
3, 22, [0.57, 0.46, 0.2, 0.31, 0.21, 0.31], -0.771027709781938
3, 23, [0.55, 0.46, 0.2, 0.31, 0.21, 0.31], -0.7030910542865902
3, 24, [0.56, 0.47, 0.2, 0.31, 0.21, 0.31], -0.7768006371849647
3, 25, [0.56, 0.45, 0.2, 0.31, 0.21, 0.31], -1.2990566439950006
3, 26, [0.56, 0.46, 0.19, 0.31, 0.21, 0.31], -0.7417942825934358
3, 27, [0.56, 0.46, 0.2, 0.32, 0.21, 0.31], -0.684961207557582
3, 28, [0.56, 0.46, 0.2, 0.3, 0.21, 0.31], -0.6134571333322564
3, 29, [0.56, 0.46, 0.2, 0.31, 0.22, 0.31], -0.7752183066487193
3, 30, [0.56, 0.46, 0.2, 0.31, 0.2, 0.31], -0.9753115030395192
3, 31, [0.56, 0.46, 0.2, 0.31, 0.21, 0.32], -0.8328734335724979
3, 32, [0.56, 0.46, 0.2, 0.31, 0.21, 0.3], -0.5424319786059699
4, 0, [0.57, 0.46, 0.22, 0.31, 0.21, 0.3], -0.45073098816828555
4, 1, [0.55, 0.46, 0.22, 0.31, 0.21, 0.3], -0.6891291943436095
4, 2, [0.56, 0.47, 0.22, 0.31, 0.21, 0.3], -0.45808273975377445
4, 3, [0.56, 0.45, 0.22, 0.31, 0.21, 0.3], -1.2821558925991252
4, 4, [0.56, 0.46, 0.23, 0.31, 0.21, 0.3], -1.6594456577266032
4, 5, [0.56, 0.46, 0.22, 0.32, 0.21, 0.3], -1.5288229876229487
4, 6, [0.56, 0.46, 0.22, 0.3, 0.21, 0.3], -0.5596339744840856
4, 7, [0.56, 0.46, 0.22, 0.31, 0.22, 0.3], -0.4752102868067948
