iteration,id,vl,vr,px,py
3,15,0.300000,0.300000,0.748047,-1.553235
3,16,0.300000,0.300000,-1.204272,-1.055526
3,17,0.300000,0.300000,1.780598,-1.015485
3,18,0.300000,0.300000,1.721118,0.315302
3,19,0.300000,0.300000,-1.323232,-0.838373
4,0,0.300000,0.300000,-1.182098,-0.861105
4,1,0.300000,0.300000,1.046296,-0.995448
4,2,0.300000,0.300000,0.532200,1.234404
4,3,0.300000,0.300000,-0.917787,-0.096957
4,4,0.300000,0.300000,1.344349,1.634911
4,5,0.300000,0.300000,-0.541521,-0.210627
4,6,0.300000,0.300000,-1.853197,-0.376473
4,7,0.300000,0.300000,0.752890,0.666602
4,8,0.300000,0.300000,-0.037387,-0.357638
4,9,0.300000,0.300000,-1.300446,-0.313952
4,10,0.300000,0.300000,1.134309,1.006221
4,11,0.300000,0.300000,-0.582138,1.145092
4,12,0.300000,0.300000,0.265507,-0.019247
4,13,0.300000,0.300000,-1.656531,1.213205
4,14,0.300000,0.300000,0.054263,-1.741351
4,15,0.300000,0.300000,0.748754,-1.552648
4,16,0.300000,0.300000,-1.204881,-1.054838
4,17,0.300000,0.300000,1.780467,-1.016394
4,18,0.300000,0.300000,1.720199,0.315295
4,19,0.300000,0.300000,-1.323042,-0.837474
5,0,0.300000,0.300000,-1.182381,-0.859843
5,1,0.300000,0.300000,1.047395,-0.996130
5,2,0.300000,0.300000,0.532955,1.235454
5,3,0.300000,0.300000,-0.916515,-0.097190
5,4,0.300000,0.300000,1.343944,1.633682
5,5,0.300000,0.300000,-0.542610,-0.211325
5,6,0.300000,0.300000,-1.852115,-0.375763
5,7,0.300000,0.300000,0.752739,0.667887
5,8,0.300000,0.300000,-0.037368,-0.358932
5,9,0.300000,0.300000,-1.300832,-0.315187
5,10,0.300000,0.300000,1.135404,1.006911
5,11,0.300000,0.300000,-0.583430,1.145038
5,12,0.300000,0.300000,0.266735,-0.018841
5,13,0.300000,0.300000,-1.655873,1.212091
5,14,0.300000,0.300000,0.053105,-1.740773
5,15,0.300000,0.300000,0.749749,-1.551821
5,16,0.300000,0.300000,-1.205739,-1.053870
5,17,0.300000,0.300000,1.780282,-1.017675
5,18,0.300000,0.300000,1.718905,0.315284
5,19,0.300000,0.300000,-1.322774,-0.836209
6,0,0.300000,0.300000,-1.182747,-0.858215
6,1,0.300000,0.300000,1.048813,-0.997010
6,2,0.300000,0.300000,0.533930,1.236809
6,3,0.300000,0.300000,-0.914873,-0.097489
6,4,0.300000,0.300000,1.343421,1.632097
6,5,0.300000,0.300000,-0.544016,-0.212225
6,6,0.300000,0.300000,-1.850721,-0.374847
6,7,0.300000,0.300000,0.752546,0.669545
6,8,0.300000,0.300000,-0.037344,-0.360600
6,9,0.300000,0.300000,-1.301329,-0.316780
6,10,0.300000,0.300000,1.136815,1.007802
6,11,0.300000,0.300000,-0.585098,1.144969
6,12,0.300000,0.300000,0.268320,-0.018318
6,13,0.300000,0.300000,-1.655025,1.210654
6,14,0.300000,0.300000,0.051612,-1.740028
6,15,0.300000,0.300000,0.751033,-1.550755
6,16,0.300000,0.300000,-1.206845,-1.052620
6,17,0.300000,0.300000,1.780043,-1.019327
6,18,0.300000,0.300000,1.717236,0.315271
6,19,0.300000,0.300000,-1.322428,-0.834576
7,0,0.300000,0.300000,-1.183195,-0.856221
7,1,0.300000,0.300000,1.050550,-0.998087
7,2,0.300000,0.300000,0.535124,1.238468
7,3,0.300000,0.300000,-0.912862,-0.097857
7,4,0.300000,0.300000,1.342781,1.630156
7,5,0.300000,0.300000,-0.545737,-0.213327
7,6,0.300000,0.300000,-1.849012,-0.373725
7,7,0.300000,0.300000,0.752308,0.671575
7,8,0.300000,0.300000,-0.037314,-0.362644
7,9,0.300000,0.300000,-1.301938,-0.318731
7,10,0.300000,0.300000,1.138543,1.008893
7,11,0.300000,0.300000,-0.587140,1.144884
7,12,0.300000,0.300000,0.270260,-0.017676
7,13,0.300000,0.300000,-1.653986,1.208894
7,14,0.300000,0.300000,0.049784,-1.739115
7,15,0.300000,0.300000,0.752605,-1.549449
7,16,0.300000,0.300000,-1.208199,-1.051090
7,17,0.300000,0.300000,1.779751,-1.021349
7,18,0.300000,0.300000,1.715193,0.315255
7,19,0.300000,0.300000,-1.322004,-0.832577
8,0,0.300000,0.300000,-1.183257,-0.853904
8,1,0.300000,0.300000,1.052605,-0.999363
8,2,0.300000,0.300000,0.536536,1.240431
8,3,0.300000,0.300000,-0.910483,-0.098291
8,4,0.300000,0.300000,1.342024,1.627859
8,5,0.300000,0.300000,-0.547774,-0.214631
8,6,0.300000,0.300000,-1.846991,-0.372397
8,7,0.300000,0.300000,0.752028,0.673977
8,8,0.300000,0.300000,-0.037279,-0.365062
8,9,0.300000,0.300000,-1.302659,-0.321040
8,10,0.300000,0.300000,1.140588,1.010184
8,11,0.300000,0.300000,-0.589556,1.144783
8,12,0.300000,0.300000,0.272557,-0.016918
8,13,0.300000,0.300000,-1.652757,1.206811
8,14,0.300000,0.300000,0.047620,-1.738034
8,15,0.300000,0.300000,0.754465,-1.547903
8,16,0.300000,0.300000,-1.209802,-1.049278
8,17,0.300000,0.300000,1.779405,-1.023743
8,18,0.300000,0.300000,1.712774,0.315235
8,19,0.300000,0.300000,-1.321970,-0.830260
9,0,0.300000,0.300000,-1.183272,-0.851364
9,1,0.300000,0.300000,1.054979,-1.000835
9,2,0.300000,0.300000,0.538168,1.242699
9,3,0.300000,0.300000,-0.907735,-0.098793
9,4,0.300000,0.300000,1.341149,1.625206
9,5,0.300000,0.300000,-0.550127,-0.216137
9,6,0.300000,0.300000,-1.844656,-0.370863
9,7,0.300000,0.300000,0.751703,0.676752
9,8,0.300000,0.300000,-0.037239,-0.367856
9,9,0.300000,0.300000,-1.303492,-0.323706
9,10,0.300000,0.300000,1.142951,1.011675
9,11,0.300000,0.300000,-0.592348,1.144667
9,12,0.300000,0.300000,0.275210,-0.016041
9,13,0.300000,0.300000,-1.651337,1.204405
9,14,0.300000,0.300000,0.045120,-1.736786
9,15,0.300000,0.300000,0.756614,-1.546118
9,16,0.300000,0.300000,-1.211654,-1.047186
9,17,0.300000,0.300000,1.779005,-1.026508
9,18,0.300000,0.300000,1.709980,0.315213
9,19,0.300000,0.300000,-1.321985,-0.827719
10,0,0.300000,0.300000,-1.183289,-0.848666
10,1,0.300000,0.300000,1.057529,-1.002417
10,2,0.300000,0.300000,0.539920,1.245134
10,3,0.300000,0.300000,-0.904783,-0.099332
10,4,0.300000,0.300000,1.340209,1.622357
10,5,0.300000,0.300000,-0.552654,-0.217754
10,6,0.300000,0.300000,-1.842149,-0.369216
10,7,0.300000,0.300000,0.751355,0.679732
10,8,0.300000,0.300000,-0.037196,-0.370855
10,9,0.300000,0.300000,-1.304386,-0.326570
10,10,0.300000,0.300000,1.145488,1.013276
10,11,0.300000,0.300000,-0.595345,1.144542
10,12,0.300000,0.300000,0.278058,-0.015100
10,13,0.300000,0.300000,-1.649812,1.201821
10,14,0.300000,0.300000,0.042436,-1.735445
10,15,0.300000,0.300000,0.758922,-1.544201
10,16,0.300000,0.300000,-1.213642,-1.044940
10,17,0.300000,0.300000,1.778576,-1.029477
10,18,0.300000,0.300000,1.706980,0.315189
10,19,0.300000,0.300000,-1.322002,-0.825021
11,0,0.300000,0.300000,-1.183306,-0.845870
11,1,0.300000,0.300000,1.060078,-1.003999
11,2,0.300000,0.300000,0.541672,1.247569
11,3,0.300000,0.300000,-0.901832,-0.099870
11,4,0.300000,0.300000,1.339269,1.619508
11,5,0.300000,0.300000,-0.555181,-0.219372
11,6,0.300000,0.300000,-1.839641,-0.367568
11,7,0.300000,0.300000,0.751007,0.682711
11,8,0.300000,0.300000,-0.037152,-0.373855
11,9,0.300000,0.300000,-1.305280,-0.329434
11,10,0.300000,0.300000,1.148025,1.014877
11,11,0.300000,0.300000,-0.598343,1.144417
11,12,0.300000,0.300000,0.280907,-0.014159
11,13,0.300000,0.300000,-1.648287,1.199238
11,14,0.300000,0.300000,0.039752,-1.734105
11,15,0.300000,0.300000,0.761230,-1.542284
11,16,0.300000,0.300000,-1.215630,-1.042693
11,17,0.300000,0.300000,1.778147,-1.032447
11,18,0.300000,0.300000,1.703981,0.315164
11,19,0.300000,0.300000,-1.322019,-0.822225
12,0,0.300000,0.300000,-1.183323,-0.843016
12,1,0.300000,0.300000,1.062627,-1.005580
12,2,0.300000,0.300000,0.543424,1.250004
12,3,0.300000,0.300000,-0.898881,-0.100409
12,4,0.300000,0.300000,1.338330,1.616659
12,5,0.300000,0.300000,-0.557707,-0.220989
12,6,0.300000,0.300000,-1.837134,-0.365921
12,7,0.300000,0.300000,0.750658,0.685691
12,8,0.300000,0.300000,-0.037109,-0.376855
12,9,0.300000,0.300000,-1.306175,-0.332297
12,10,0.300000,0.300000,1.150562,1.016478
12,11,0.300000,0.300000,-0.601340,1.144292
12,12,0.300000,0.300000,0.283756,-0.013218
12,13,0.300000,0.300000,-1.646763,1.196654
12,14,0.300000,0.300000,0.037069,-1.732765
12,15,0.300000,0.300000,0.763537,-1.540367
12,16,0.300000,0.300000,-1.217619,-1.040447
12,17,0.300000,0.300000,1.777718,-1.035416
12,18,0.300000,0.300000,1.700981,0.315140
12,19,0.300000,0.300000,-1.322036,-0.819371
13,0,0.300000,0.300000,-1.183340,-0.840128
13,1,0.300000,0.300000,1.065176,-1.007162
13,2,0.300000,0.300000,0.545177,1.252439
13,3,0.300000,0.300000,-0.895930,-0.100948
13,4,0.300000,0.300000,1.337390,1.613810
13,5,0.300000,0.300000,-0.560234,-0.222606
13,6,0.300000,0.300000,-1.834626,-0.364274
13,7,0.300000,0.300000,0.750310,0.688671
13,8,0.300000,0.300000,-0.037066,-0.379855
13,9,0.300000,0.300000,-1.307069,-0.335161
13,10,0.300000,0.300000,1.153099,1.018080
13,11,0.300000,0.300000,-0.604337,1.144168
13,12,0.300000,0.300000,0.286604,-0.012277
13,13,0.300000,0.300000,-1.645238,1.194070
13,14,0.300000,0.300000,0.034385,-1.731424
13,15,0.300000,0.300000,0.765845,-1.538450
13,16,0.300000,0.300000,-1.219607,-1.038200
13,17,0.300000,0.300000,1.777289,-1.038385
13,18,0.300000,0.300000,1.697981,0.315116
13,19,0.300000,0.300000,-1.322053,-0.816484
14,0,0.300000,0.300000,-1.183358,-0.837222
14,1,0.300000,0.300000,1.067725,-1.008744
14,2,0.300000,0.300000,0.546929,1.254875
14,3,0.300000,0.300000,-0.892979,-0.101487
14,4,0.300000,0.300000,1.336451,1.610961
14,5,0.300000,0.300000,-0.562761,-0.224224
14,6,0.300000,0.300000,-1.832119,-0.362627
14,7,0.300000,0.300000,0.749962,0.691650
14,8,0.300000,0.300000,-0.037022,-0.382854
14,9,0.300000,0.300000,-1.307963,-0.338025
14,10,0.300000,0.300000,1.155636,1.019681
14,11,0.300000,0.300000,-0.607335,1.144043
14,12,0.300000,0.300000,0.289453,-0.011336
14,13,0.300000,0.300000,-1.643713,1.191487
14,14,0.300000,0.300000,0.031701,-1.730084
14,15,0.300000,0.300000,0.768153,-1.536533
14,16,0.300000,0.300000,-1.221595,-1.035954
14,17,0.300000,0.300000,1.776860,-1.041354
14,18,0.300000,0.300000,1.694981,0.315092
14,19,0.300000,0.300000,-1.322071,-0.813577
15,0,0.300000,0.300000,-1.183376,-0.834305
15,1,0.300000,0.300000,1.070275,-1.010325
15,2,0.300000,0.300000,0.548681,1.257310
15,3,0.300000,0.300000,-0.890027,-0.102026
15,4,0.300000,0.300000,1.335511,1.608112
15,5,0.300000,0.300000,-0.565287,-0.225841
15,6,0.300000,0.300000,-1.829612,-0.360980
15,7,0.300000,0.300000,0.749614,0.694630
15,8,0.300000,0.300000,-0.036979,-0.385854
15,9,0.300000,0.300000,-1.308857,-0.340888
15,10,0.300000,0.300000,1.158173,1.021282
15,11,0.300000,0.300000,-0.610332,1.143918
15,12,0.300000,0.300000,0.292301,-0.010395
15,13,0.300000,0.300000,-1.642188,1.188903
15,14,0.300000,0.300000,0.029017,-1.728744
15,15,0.300000,0.300000,0.770460,-1.534616
15,16,0.300000,0.300000,-1.223584,-1.033707
15,17,0.300000,0.300000,1.776431,-1.044323
15,18,0.300000,0.300000,1.691981,0.315068
15,19,0.300000,0.300000,-1.322089,-0.810660
16,0,0.300000,0.300000,-1.183393,-0.831382
16,1,0.300000,0.300000,1.072824,-1.011907
16,2,0.300000,0.300000,0.550433,1.259745
16,3,0.300000,0.300000,-0.887076,-0.102565
16,4,0.300000,0.300000,1.334571,1.605263
16,5,0.300000,0.300000,-0.567814,-0.227459
16,6,0.300000,0.300000,-1.827104,-0.359333
16,7,0.300000,0.300000,0.749265,0.697610
16,8,0.300000,0.300000,-0.036936,-0.388854
16,9,0.300000,0.300000,-1.309751,-0.343752
16,10,0.300000,0.300000,1.160710,1.022883
16,11,0.300000,0.300000,-0.613330,1.143793
16,12,0.300000,0.300000,0.295150,-0.009454
16,13,0.300000,0.300000,-1.640663,1.186320
16,14,0.300000,0.300000,0.026333,-1.727403
16,15,0.300000,0.300000,0.772768,-1.532699
16,16,0.300000,0.300000,-1.225572,-1.031461
16,17,0.300000,0.300000,1.776002,-1.047292
16,18,0.300000,0.300000,1.688981,0.315044
16,19,0.300000,0.300000,-1.322106,-0.807737
17,0,0.300000,0.300000,-1.183411,-0.828456
17,1,0.300000,0.300000,1.075373,-1.013489
17,2,0.300000,0.300000,0.552185,1.262180
17,3,0.300000,0.300000,-0.884125,-0.103103
17,4,0.300000,0.300000,1.333632,1.602414
17,5,0.300000,0.300000,-0.570340,-0.229076
17,6,0.300000,0.300000,-1.824597,-0.357685
17,7,0.300000,0.300000,0.748917,0.700590
17,8,0.300000,0.300000,-0.036892,-0.391853
17,9,0.300000,0.300000,-1.310645,-0.346616
17,10,0.300000,0.300000,1.163247,1.024484
17,11,0.300000,0.300000,-0.616327,1.143668
17,12,0.300000,0.300000,0.297998,-0.008513
17,13,0.300000,0.300000,-1.639139,1.183736
17,14,0.300000,0.300000,0.023649,-1.726063
17,15,0.300000,0.300000,0.775076,-1.530782
17,16,0.300000,0.300000,-1.227560,-1.029214
17,17,0.300000,0.300000,1.775573,-1.050262
17,18,0.300000,0.300000,1.685981,0.315020
17,19,0.300000,0.300000,-1.322124,-0.804811
18,0,0.300000,0.300000,-1.183429,-0.825527
18,1,0.300000,0.300000,1.077922,-1.015070
18,2,0.300000,0.300000,0.553937,1.264615
18,3,0.300000,0.300000,-0.881174,-0.103642
18,4,0.300000,0.300000,1.332692,1.599565
18,5,0.300000,0.300000,-0.572867,-0.230694
18,6,0.300000,0.300000,-1.822090,-0.356038
18,7,0.300000,0.300000,0.748569,0.703569
18,8,0.300000,0.300000,-0.036849,-0.394853
18,9,0.300000,0.300000,-1.311540,-0.349479
18,10,0.300000,0.300000,1.165784,1.026086
18,11,0.300000,0.300000,-0.619324,1.143543
18,12,0.300000,0.300000,0.300847,-0.007572
18,13,0.300000,0.300000,-1.637614,1.181152
18,14,0.300000,0.300000,0.020965,-1.724723
18,15,0.300000,0.300000,0.777383,-1.528866
18,16,0.300000,0.300000,-1.229548,-1.026968
18,17,0.300000,0.300000,1.775145,-1.053231
18,18,0.300000,0.300000,1.682981,0.314995
18,19,0.300000,0.300000,-1.322142,-0.801882
19,0,0.300000,0.300000,-1.183447,-0.822598
19,1,0.300000,0.300000,1.080471,-1.016652
19,2,0.300000,0.300000,0.555690,1.267050
19,3,0.300000,0.300000,-0.878223,-0.104181
19,4,0.300000,0.300000,1.331753,1.596716
19,5,0.300000,0.300000,-0.575394,-0.232311
19,6,0.300000,0.300000,-1.819582,-0.354391
19,7,0.300000,0.300000,0.748220,0.706549
19,8,0.300000,0.300000,-0.036806,-0.397853
19,9,0.300000,0.300000,-1.312434,-0.352343
19,10,0.300000,0.300000,1.168321,1.027687
19,11,0.300000,0.300000,-0.622322,1.143418
19,12,0.300000,0.300000,0.303696,-0.006630
19,13,0.300000,0.300000,-1.636089,1.178569
19,14,0.300000,0.300000,0.018281,-1.723382
19,15,0.300000,0.300000,0.779691,-1.526949
19,16,0.300000,0.300000,-1.231537,-1.024722
19,17,0.300000,0.300000,1.774716,-1.056200
19,18,0.300000,0.300000,1.679981,0.314971
19,19,0.300000,0.300000,-1.322160,-0.798953
20,0,0.300000,0.300000,-1.183464,-0.819668
20,1,0.300000,0.300000,1.083021,-1.018233
20,2,0.300000,0.300000,0.557442,1.269485
20,3,0.300000,0.300000,-0.875271,-0.104720
20,4,0.300000,0.300000,1.330813,1.593866
20,5,0.300000,0.300000,-0.577920,-0.233928
20,6,0.300000,0.300000,-1.817075,-0.352744
20,7,0.300000,0.300000,0.747872,0.709529
20,8,0.300000,0.300000,-0.036762,-0.400852
20,9,0.300000,0.300000,-1.313328,-0.355206
20,10,0.300000,0.300000,1.170858,1.029288
20,11,0.300000,0.300000,-0.625319,1.143294
20,12,0.300000,0.300000,0.306544,-0.005689
20,13,0.300000,0.300000,-1.634564,1.175985
20,14,0.300000,0.300000,0.015597,-1.722042
20,15,0.300000,0.300000,0.781999,-1.525032
20,16,0.300000,0.300000,-1.233525,-1.022475
20,17,0.300000,0.300000,1.774287,-1.059169
20,18,0.300000,0.300000,1.676981,0.314947
20,19,0.300000,0.300000,-1.322178,-0.796023
21,0,0.300000,0.300000,-1.183482,-0.816737
21,1,0.300000,0.300000,1.085570,-1.019815
21,2,0.300000,0.300000,0.559194,1.271921
21,3,0.300000,0.300000,-0.872320,-0.105259
21,4,0.300000,0.300000,1.329874,1.591017
21,5,0.300000,0.300000,-0.580447,-0.235546
21,6,0.300000,0.300000,-1.814568,-0.351097
21,7,0.300000,0.300000,0.747524,0.712508
21,8,0.300000,0.300000,-0.036719,-0.403852
21,9,0.300000,0.300000,-1.314222,-0.358070
21,10,0.300000,0.300000,1.173395,1.030889
21,11,0.300000,0.300000,-0.628317,1.143169
21,12,0.300000,0.300000,0.309393,-0.004748
21,13,0.300000,0.300000,-1.633039,1.173402
21,14,0.300000,0.300000,0.012913,-1.720702
21,15,0.300000,0.300000,0.784306,-1.523115
21,16,0.300000,0.300000,-1.235513,-1.020229
21,17,0.300000,0.300000,1.773858,-1.062138
21,18,0.300000,0.300000,1.673982,0.314923
21,19,0.300000,0.300000,-1.322195,-0.793092
22,0,0.300000,0.300000,-1.183500,-0.813806
22,1,0.300000,0.300000,1.088119,-1.021397
22,2,0.300000,0.300000,0.560946,1.274356
22,3,0.300000,0.300000,-0.869369,-0.105798
22,4,0.300000,0.300000,1.328934,1.588168
22,5,0.300000,0.300000,-0.582974,-0.237163
22,6,0.300000,0.300000,-1.812060,-0.349450
22,7,0.300000,0.300000,0.747176,0.715488
22,8,0.300000,0.300000,-0.036675,-0.406852
22,9,0.300000,0.300000,-1.315116,-0.360934
22,10,0.300000,0.300000,1.175931,1.032490
22,11,0.300000,0.300000,-0.631314,1.143044
22,12,0.300000,0.300000,0.312241,-0.003807
22,13,0.300000,0.300000,-1.631515,1.170818
22,14,0.300000,0.300000,0.010229,-1.719361
22,15,0.300000,0.300000,0.786614,-1.521198
22,16,0.300000,0.300000,-1.237502,-1.017982
22,17,0.300000,0.300000,1.773429,-1.065107
22,18,0.300000,0.300000,1.670982,0.314899
22,19,0.300000,0.300000,-1.322213,-0.790162
23,0,0.300000,0.300000,-1.183518,-0.810876
23,1,0.300000,0.300000,1.090668,-1.022978
23,2,0.300000,0.300000,0.562698,1.276791
23,3,0.300000,0.300000,-0.866418,-0.106336
23,4,0.300000,0.300000,1.327994,1.585319
23,5,0.300000,0.300000,-0.585500,-0.238781
23,6,0.300000,0.300000,-1.809553,-0.347803
23,7,0.300000,0.300000,0.746827,0.718468
23,8,0.300000,0.300000,-0.036632,-0.409851
23,9,0.300000,0.300000,-1.316010,-0.363797
23,10,0.300000,0.300000,1.178468,1.034092
23,11,0.300000,0.300000,-0.634311,1.142919
23,12,0.300000,0.300000,0.315090,-0.002866
23,13,0.300000,0.300000,-1.629990,1.168234
23,14,0.300000,0.300000,0.007545,-1.718021
23,15,0.300000,0.300000,0.788922,-1.519281
23,16,0.300000,0.300000,-1.239490,-1.015736
23,17,0.300000,0.300000,1.773000,-1.068077
23,18,0.300000,0.300000,1.667982,0.314875
23,19,0.300000,0.300000,-1.322231,-0.787231
24,0,0.300000,0.300000,-1.183536,-0.807945
24,1,0.300000,0.300000,1.093217,-1.024560
24,2,0.300000,0.300000,0.564450,1.279226
24,3,0.300000,0.300000,-0.863466,-0.106875
24,4,0.300000,0.300000,1.327055,1.582470
24,5,0.300000,0.300000,-0.588027,-0.240398
24,6,0.300000,0.300000,-1.807045,-0.346155
24,7,0.300000,0.300000,0.746479,0.721448
24,8,0.300000,0.300000,-0.036589,-0.412851
24,9,0.300000,0.300000,-1.316905,-0.366661
24,10,0.300000,0.300000,1.181005,1.035693
24,11,0.300000,0.300000,-0.637309,1.142794
24,12,0.300000,0.300000,0.317938,-0.001925
24,13,0.300000,0.300000,-1.628465,1.165651
24,14,0.300000,0.300000,0.004861,-1.716681
24,15,0.300000,0.300000,0.791229,-1.517364
24,16,0.300000,0.300000,-1.241478,-1.013489
24,17,0.300000,0.300000,1.772571,-1.071046
24,18,0.300000,0.300000,1.664982,0.314851
24,19,0.300000,0.300000,-1.322249,-0.784300
25,0,0.300000,0.300000,-1.183553,-0.805014
25,1,0.300000,0.300000,1.095767,-1.026142
25,2,0.300000,0.300000,0.566202,1.281661
25,3,0.300000,0.300000,-0.860515,-0.107414
25,4,0.300000,0.300000,1.326115,1.579621
25,5,0.300000,0.300000,-0.590554,-0.242015
25,6,0.300000,0.300000,-1.804538,-0.344508
25,7,0.300000,0.300000,0.746131,0.724427
25,8,0.300000,0.300000,-0.036545,-0.415851
25,9,0.300000,0.300000,-1.317799,-0.369525
25,10,0.300000,0.300000,1.183542,1.037294
25,11,0.300000,0.300000,-0.640306,1.142669
25,12,0.300000,0.300000,0.320787,-0.000984
25,13,0.300000,0.300000,-1.626940,1.163067
25,14,0.300000,0.300000,0.002177,-1.715340
25,15,0.300000,0.300000,0.793537,-1.515447
25,16,0.300000,0.300000,-1.243466,-1.011243
25,17,0.300000,0.300000,1.772142,-1.074015
25,18,0.300000,0.300000,1.661982,0.314826
25,19,0.300000,0.300000,-1.322266,-0.781369
26,0,0.300000,0.300000,-1.183571,-0.802083
26,1,0.300000,0.300000,1.098316,-1.027723
26,2,0.300000,0.300000,0.567955,1.284096
26,3,0.300000,0.300000,-0.857564,-0.107953
26,4,0.300000,0.300000,1.325176,1.576772
26,5,0.300000,0.300000,-0.593080,-0.243633
26,6,0.300000,0.300000,-1.802031,-0.342861
26,7,0.300000,0.300000,0.745783,0.727407
26,8,0.300000,0.300000,-0.036502,-0.418850
26,9,0.300000,0.300000,-1.318693,-0.372388
26,10,0.300000,0.300000,1.186079,1.038895
26,11,0.300000,0.300000,-0.643304,1.142545
26,12,0.300000,0.300000,0.323636,-0.000043
26,13,0.300000,0.300000,-1.625415,1.160484
26,14,0.300000,0.300000,-0.000507,-1.714000
26,15,0.300000,0.300000,0.795845,-1.513530
26,16,0.300000,0.300000,-1.245455,-1.008996
26,17,0.300000,0.300000,1.771713,-1.076984
26,18,0.300000,0.300000,1.658982,0.314802
26,19,0.300000,0.300000,-1.322284,-0.778438
27,0,0.300000,0.300000,-1.183589,-0.799152
27,1,0.300000,0.300000,1.100865,-1.029305
27,2,0.300000,0.300000,0.569707,1.286532
27,3,0.300000,0.300000,-0.854613,-0.108492
27,4,0.300000,0.300000,1.324236,1.573923
27,5,0.300000,0.300000,-0.595607,-0.245250
27,6,0.300000,0.300000,-1.799523,-0.341214
27,7,0.300000,0.300000,0.745434,0.730387
27,8,0.300000,0.300000,-0.036459,-0.421850
27,9,0.300000,0.300000,-1.319587,-0.375252
27,10,0.300000,0.300000,1.188616,1.040496
27,11,0.300000,0.300000,-0.646301,1.142420
27,12,0.300000,0.300000,0.326484,0.000898
27,13,0.300000,0.300000,-1.623891,1.157900
27,14,0.300000,0.300000,-0.003191,-1.712660
27,15,0.300000,0.300000,0.798152,-1.511613
27,16,0.300000,0.300000,-1.247443,-1.006750
27,17,0.300000,0.300000,1.771284,-1.079953
27,18,0.300000,0.300000,1.655982,0.314778
27,19,0.300000,0.300000,-1.322302,-0.775507
28,0,0.300000,0.300000,-1.183607,-0.796221
28,1,0.300000,0.300000,1.103414,-1.030886
28,2,0.300000,0.300000,0.571459,1.288967
28,3,0.300000,0.300000,-0.851662,-0.109030
28,4,0.300000,0.300000,1.323296,1.571074
28,5,0.300000,0.300000,-0.598134,-0.246868
28,6,0.300000,0.300000,-1.797016,-0.339567
28,7,0.300000,0.300000,0.745086,0.733366
28,8,0.300000,0.300000,-0.036415,-0.424850
28,9,0.300000,0.300000,-1.320481,-0.378116
28,10,0.300000,0.300000,1.191153,1.042097
28,11,0.300000,0.300000,-0.649298,1.142295
28,12,0.300000,0.300000,0.329333,0.001839
28,13,0.300000,0.300000,-1.622366,1.155316
28,14,0.300000,0.300000,-0.005874,-1.711319
